epoch,train_loss,val_loss,val_balanced_acc,lr
1,1.8041101229062884,1.4770545959472656,0.48874539944961964,0.001
2,1.4569771184319007,1.3501553535461426,0.5059342940757524,0.001
3,1.3834736429341457,1.303406834602356,0.5333537269311581,0.001
4,1.3210046610281134,1.2763290405273438,0.5633011998294309,0.001
5,1.283564035472315,1.2657285928726196,0.5624354414597098,0.001
6,1.2497400626885538,1.224736213684082,0.5788278638693248,0.001
7,1.2511152706948756,1.2232569456100464,0.5843131526561324,0.001
8,1.253402249366949,1.2534879446029663,0.571630232211252,0.001
9,1.2231561229488197,1.2445504665374756,0.5620031689584168,0.001
10,1.1991298102650159,1.2053219079971313,0.5827612669204036,0.001
11,1.185493049474726,1.190981388092041,0.5624694762529987,0.001
12,1.2053650964342948,1.1831854581832886,0.5681712864620361,0.001
13,1.1822853729947023,1.1981984376907349,0.6108719616778439,0.001
14,1.1882811882833724,1.1514942646026611,0.6123252085602784,0.001
15,1.1618743071216393,1.1672239303588867,0.6123182677030728,0.001
16,1.164480484242127,1.2300362586975098,0.5795011839924532,0.001
17,1.1568950877569386,1.1975237131118774,0.5722279128878817,0.001
18,1.162627157934681,1.2374612092971802,0.5591489488202982,0.001
19,1.1478414405540018,1.2107917070388794,0.5710055035246351,0.001
20,1.1444832932005256,1.1942903995513916,0.5771705065486701,0.001
21,1.114942805172589,1.1532304286956787,0.5938457159499203,0.0005
22,1.1035455327361086,1.1587921380996704,0.585903116692467,0.0005
23,1.1087726117812153,1.1653904914855957,0.5728879144220362,0.0005
24,1.1084921111083732,1.161331057548523,0.5889216623165899,0.0005
25,1.091013162452041,1.1568840742111206,0.5996191548213291,0.0005
26,1.1000726942252845,1.1593608856201172,0.610658213720229,0.0005
27,1.0853407181408863,1.1781672239303589,0.5990442863878763,0.00025
28,1.0778843995144882,1.149390697479248,0.5887850133235331,0.00025
29,1.0904954961399802,1.1563611030578613,0.6010839819463701,0.00025
