epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val
1,2.825431571479236,1.657213807106018,0.4355236099864356,0.001,0.09796468283121403,0.16654342412948608
2,2.383452627925484,1.6145304441452026,0.4391766786917874,0.001,0.07403360020655853,0.14771603047847748
3,2.279145530416465,1.4856913089752197,0.5130169277745569,0.001,0.07172633793491584,0.13907261192798615
4,2.2158517234524555,1.4194523096084595,0.4964842164206315,0.001,0.06885336941251388,0.13280855119228363
5,2.145645078446042,1.4013879299163818,0.49604082301820235,0.001,0.06961138130953679,0.1393730491399765
6,2.120620597890384,1.382623553276062,0.5116027453321971,0.001,0.06775542305639157,0.12898993492126465
7,2.0504488603084896,1.3550589084625244,0.5091632114917612,0.001,0.06637377822055267,0.1344124674797058
8,2.0383325809823503,1.3169238567352295,0.5442803053771823,0.001,0.06577042060402724,0.1331987977027893
9,2.010113500996203,1.314715027809143,0.5074014187918028,0.001,0.065421344855657,0.1268349289894104
10,2.005988594383896,1.300283432006836,0.548910927445068,0.001,0.06480446945016201,0.1272476762533188
11,1.9927583498798276,1.3340662717819214,0.536181262149516,0.001,0.06468757027043746,0.11887973546981812
12,2.0101660673420656,1.3103506565093994,0.5339514731583531,0.001,0.06437278596254495,0.12169215083122253
13,1.991504509094103,1.3065835237503052,0.528966878233087,0.001,0.06511160817283851,0.11976952850818634
14,1.9824888439567117,1.3356126546859741,0.5201899624999761,0.001,0.0638583441479848,0.11527006328105927
15,1.9748506641328605,1.294691562652588,0.532793828371394,0.001,0.06412611715495586,0.11491119116544724
16,1.9886362010462137,1.318778157234192,0.5359462994839732,0.001,0.06397674132425052,0.10866943746805191
17,1.9399935427823098,1.302640676498413,0.5393719429926042,0.0005,0.06290361758034962,0.10134434700012207
18,1.9300651904082555,1.298092007637024,0.5631105174599137,0.0005,0.062004890866004504,0.09813273698091507
19,1.9338715893796896,1.2924103736877441,0.5680300022230199,0.0005,0.06276475423230575,0.1029265895485878
20,1.9246716124771506,1.308896780014038,0.5324403883807747,0.0005,0.06200821411151152,0.10436420887708664
21,1.9175499642242038,1.3305511474609375,0.5370837976987529,0.0005,0.06200195777301605,0.10511162132024765
22,1.9237413469045488,1.3036171197891235,0.5411584532102123,0.0005,0.062210620452578254,0.10013306140899658
23,1.924335705063951,1.287697434425354,0.5630921251198746,0.0005,0.06197084873341597,0.09889193624258041
24,1.9234199587711744,1.3055659532546997,0.5520785042239564,0.0005,0.06186117217517816,0.09665771573781967
25,1.940088943738666,1.302487850189209,0.5475730540280722,0.0005,0.06253255889392816,0.09774738550186157
26,1.8921049685885403,1.2927193641662598,0.5558510423698276,0.00025,0.06168946179632957,0.0915895327925682
27,1.910546993983072,1.2932857275009155,0.5566838662203198,0.00025,0.06158955624470344,0.08858057111501694
28,1.8976032752830516,1.2863965034484863,0.5577487827373416,0.00025,0.06104919486320936,0.09095361083745956
29,1.8972049968056108,1.2913144826889038,0.5590208746324049,0.00025,0.06160103257458944,0.09225641936063766
30,1.8950243545442629,1.2903568744659424,0.5592912084364972,0.00025,0.06160958283222639,0.08784843236207962
31,1.8901100984571289,1.2848953008651733,0.539891189533211,0.00025,0.0615803380138599,0.09371509402990341
32,1.8894835719240455,1.2921618223190308,0.5650704605321759,0.000125,0.06130000089223568,0.0859827846288681
33,1.8872228730130964,1.287339210510254,0.5594513329140469,0.000125,0.06120465781826239,0.08687429875135422
34,1.8683836189394032,1.2832199335098267,0.554557896998778,0.000125,0.06072101469796438,0.08502016216516495
