,precision,recall,f1-score,support,auc
nv,0.9012345679012346,0.600598354525056,0.7208258527827648,1337,0.8265317489366248
mel,0.246684350132626,0.42660550458715596,0.3126050420168067,218,0.733232486460533
bkl,0.3542600896860987,0.3623853211009174,0.35827664399092973,218,0.7716876706953788
bcc,0.25384615384615383,0.33,0.28695652173913044,100,0.8600158311345645
akiec,0.17575757575757575,0.46774193548387094,0.2555066079295154,62,0.8503329272566461
vasc,0.26595744680851063,0.78125,0.3968253968253968,32,0.9658844880285278
df,0.09565217391304348,0.39285714285714285,0.15384615384615385,28,0.851750308664391
