epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val,r_sparse_train
1,1.863127271760806,1.5086385011672974,0.48923223680072825,0.001,0.1380167890053529,0.2537412643432617,178.64798267071063
2,1.6098270003876098,1.3643827438354492,0.5491826102179348,0.001,0.13840931138167015,0.22795413434505463,177.55428725022537
3,1.519978606194689,1.3466311693191528,0.5290051000766127,0.001,0.13128796993539885,0.20151746273040771,177.00099534254807
4,1.4497460857448616,1.2706189155578613,0.5693365988551301,0.001,0.1231426029251172,0.20280951261520386,176.70976961576022
5,1.4309157625403963,1.2692480087280273,0.558320346026057,0.001,0.11913751065731049,0.18659846484661102,176.5707045335036
6,1.4425755538397507,1.3196003437042236,0.5420635003327836,0.001,0.11760704792462863,0.1868027150630951,176.45154747596155
7,1.3792652179857754,1.2385585308074951,0.5755766050308121,0.001,0.11564057836165795,0.17907026410102844,176.2921177790715
8,1.3843896864064653,1.256098747253418,0.5521129203746283,0.001,0.11562585802032398,0.1768517643213272,176.22982788085938
9,1.3843892713897723,1.2858614921569824,0.5380654280184756,0.001,0.11544116844351475,0.17060790956020355,176.1415023803711
10,1.3496020284331702,1.2247287034988403,0.5676155961077736,0.001,0.11279360921337055,0.16369745135307312,176.08057051438553
11,1.3463902021199812,1.2144564390182495,0.5720244569137168,0.001,0.11295610981491896,0.16101884841918945,176.02750514103815
12,1.3324511089746236,1.2426337003707886,0.5942005493028486,0.001,0.1123990800518256,0.17048940062522888,175.93978001521185
13,1.3283209964635305,1.196366786956787,0.58772593240142,0.001,0.11228130528560051,0.17618387937545776,175.89500133807843
14,1.3523553275713414,1.2144274711608887,0.580273735540234,0.001,0.11585444068679443,0.17154419422149658,175.85646115816556
15,1.3144589808480813,1.1924599409103394,0.5844842669509723,0.001,0.11291992119871654,0.1604679375886917,175.7907450749324
16,1.3078498339500968,1.1956257820129395,0.6005158309056607,0.001,0.11197164138922325,0.1536753922700882,175.7920174231896
17,1.29602974561459,1.2181899547576904,0.576204333128571,0.001,0.10968714350691208,0.1533607691526413,175.78436337984525
18,1.291022828827195,1.1779792308807373,0.6110534896195953,0.001,0.10898479676017395,0.14848819375038147,175.76880293626053
19,1.2955622765005126,1.1983635425567627,0.5984605970551916,0.001,0.10942769709687966,0.14287708699703217,175.7629676231971
20,1.288752804111778,1.259198546409607,0.5719119025656004,0.001,0.10766005315459691,0.15061978995800018,175.77720759465143
21,1.2928426700351139,1.2440919876098633,0.5714312343761685,0.001,0.10745325054113682,0.1461613029241562,175.76364135742188
22,1.2952790705518713,1.1965854167938232,0.5884536295499083,0.001,0.1076261389714021,0.14456698298454285,175.77942364032452
23,1.2934403942020338,1.2100250720977783,0.5814594046896318,0.001,0.10790260250751789,0.14511659741401672,175.80646104079025
24,1.2786831026556407,1.2188588380813599,0.5900526528291633,0.001,0.10832698242022441,0.14038428664207458,175.83349081186148
25,1.2642168383480399,1.1710561513900757,0.6067707818493266,0.0005,0.10575259677492656,0.12883968651294708,175.84468724177435
26,1.25329866237228,1.1825593709945679,0.5998548871882514,0.0005,0.10390425186890823,0.12840397655963898,175.87203920804538
27,1.260975453415635,1.1898218393325806,0.6046858967497766,0.0005,0.10410717387612049,0.12963365018367767,175.9093792255108
28,1.2588809518536692,1.180273413658142,0.5884221157865392,0.0005,0.10313481149765161,0.12956252694129944,175.91919473501352
29,1.2654643222135673,1.2051416635513306,0.5841929785371244,0.0005,0.10459359591970077,0.13247287273406982,175.92525951678937
30,1.2467959214191375,1.1671719551086426,0.5972714709624231,0.0005,0.10373954159709123,0.12973518669605255,175.94050832895132
31,1.2292949269989413,1.1905174255371094,0.5951214981075521,0.00025,0.10280675784899639,0.12227466702461243,175.96442061204178
32,1.244679534540964,1.1818971633911133,0.6042891595641524,0.00025,0.10335442825005604,0.1210685446858406,175.9780977689303
33,1.225165936008251,1.1841000318527222,0.5956291610793742,0.00025,0.10166298913267943,0.12034200876951218,175.99400212214545
