concept_name,group_norm,is_zeroed
asymmetry,7.566553592681885,False
border_irregularity,7.320139408111572,False
colour_variation,7.582997798919678,False
diameter_large,7.462096214294434,False
atypical_pigment_network,7.420185565948486,False
blue_white_veil,7.253367900848389,False
atypical_vascular_pattern,7.2000603675842285,False
irregular_streaks,7.273029327392578,False
irregular_pigmentation,7.024036407470703,False
irregular_dots_globules,7.414861679077148,False
regression_structures,7.621757507324219,False
symmetric_uniform,6.981873512268066,False
reticular_network,7.178124904632568,False
arborizing_vessels,7.083200931549072,False
blue_grey_ovoid_nests,7.536972999572754,False
ulceration,7.611323833465576,False
scaly_surface,7.2411627769470215,False
strawberry_pattern,6.961050510406494,False
milia_like_cysts,7.599239349365234,False
comedo_like_openings,7.353705406188965,False
cerebriform_surface,7.473657608032227,False
central_white_patch,7.015354156494141,False
red_lacunae,7.656733989715576,False
healthy_skin,7.164445877075195,False
