concept_name,group_norm,is_zeroed
asymmetry,3.1513190269470215,False
border_irregularity,3.1652398109436035,False
colour_variation,2.9222092628479004,False
diameter_large,3.1939432621002197,False
atypical_pigment_network,3.6490120887756348,False
blue_white_veil,3.237137794494629,False
atypical_vascular_pattern,3.3606064319610596,False
irregular_streaks,3.3154163360595703,False
irregular_pigmentation,3.117985248565674,False
irregular_dots_globules,3.281384229660034,False
regression_structures,2.8623111248016357,False
symmetric_uniform,3.124957799911499,False
reticular_network,3.6542460918426514,False
arborizing_vessels,2.980421304702759,False
blue_grey_ovoid_nests,3.015064001083374,False
ulceration,2.8683154582977295,False
scaly_surface,3.4098198413848877,False
strawberry_pattern,3.1904103755950928,False
milia_like_cysts,3.283529281616211,False
comedo_like_openings,3.380056381225586,False
cerebriform_surface,3.0869882106781006,False
central_white_patch,3.610971689224243,False
red_lacunae,3.3011481761932373,False
healthy_skin,3.2366580963134766,False
