seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.4665686097762713,0.32698709094142575,0.5456613624284734,0.48771929824561405,0.7853692468082721,0.33777695894241333,0.3275247938357867,175.90067584698016,24.0
mean,0.4665686097762713,0.32698709094142575,0.5456613624284734,0.48771929824561405,0.7853692468082721,0.33777695894241333,0.3275247938357867,175.90067584698016,
std,,,,,,,,,
