epoch,train_loss,val_loss,val_balanced_acc,lr
1,1.748525056187779,1.4599260091781616,0.4819607508645857,0.001
2,1.4887097601498207,1.4203712940216064,0.5091241964654848,0.001
3,1.4067017736136773,1.3576663732528687,0.5223775380929617,0.001
4,1.3654223859430676,1.282827377319336,0.5292137390826441,0.001
5,1.2811560270518902,1.2854936122894287,0.5580173661248855,0.001
6,1.2827439815301995,1.2509102821350098,0.5529698417523098,0.001
7,1.266484096903585,1.2442947626113892,0.568108123780665,0.001
8,1.2364399419600012,1.1885300874710083,0.5839007477346456,0.001
9,1.2223279770805002,1.2146977186203003,0.5654094371020273,0.001
10,1.2392442662342467,1.2252615690231323,0.5721767042698709,0.001
11,1.2251985476294764,1.23612380027771,0.5732371735531867,0.001
12,1.187766380936051,1.2306245565414429,0.5679654317456746,0.001
13,1.1926466362308354,1.1913809776306152,0.5757085789981939,0.001
14,1.1538258783552877,1.200698733329773,0.6006589567341196,0.001
15,1.1659405060978176,1.1894885301589966,0.5870594197539855,0.001
16,1.1559227210289769,1.1690089702606201,0.5839467526807581,0.001
17,1.1523077644814523,1.213304877281189,0.5665511296399697,0.001
18,1.1818745116606009,1.1921658515930176,0.5883759466569395,0.001
19,1.1557927325792086,1.2143023014068604,0.584259510968763,0.001
20,1.138713758272523,1.1601358652114868,0.5971436652186349,0.001
21,1.1373755633321108,1.1547908782958984,0.5910026428552893,0.0005
22,1.1232291117929378,1.1742470264434814,0.5938360201876954,0.0005
23,1.116223572460892,1.1512788534164429,0.6016291881350931,0.0005
24,1.1117074870269616,1.1844216585159302,0.5758702009502575,0.0005
25,1.111729497272799,1.1937942504882812,0.5848620505594246,0.0005
26,1.1198388829834263,1.1659231185913086,0.5967270578808128,0.0005
27,1.0838684337026763,1.1540935039520264,0.5951913285486332,0.0005
28,1.1131139330961115,1.1547722816467285,0.5905013015878505,0.0005
29,1.0965262908441578,1.1603296995162964,0.5909931327952646,0.0005
30,1.0898918224022611,1.154102087020874,0.5871673176783496,0.00025
31,1.0918581514674484,1.1552356481552124,0.5979534055346462,0.00025
32,1.0973520355325481,1.1624308824539185,0.5883942337346034,0.00025
33,1.0744659611588783,1.1586639881134033,0.6010978305723242,0.00025
34,1.0737420218991054,1.1675807237625122,0.5992032160007897,0.00025
35,1.0803717107976052,1.1718690395355225,0.5924104238868655,0.00025
36,1.0771993663730435,1.1629021167755127,0.5936770671566878,0.000125
37,1.0692190834885902,1.1626343727111816,0.6020452924076839,0.000125
38,1.084908365461611,1.163079857826233,0.6003930464009465,0.000125
39,1.076564560023302,1.1648634672164917,0.595980403021838,0.000125
40,1.0806220634151606,1.1593191623687744,0.5939624623156678,0.000125
41,1.0753549157525504,1.160484790802002,0.589459915852974,0.000125
42,1.0833401994008747,1.160810112953186,0.5817095852456706,0.000125
43,1.067482424053068,1.1572924852371216,0.5929459446928841,0.000125
44,1.0885680862377212,1.1587380170822144,0.5920266211948234,6.25e-05
45,1.0713351230299442,1.1581149101257324,0.5906512814375456,6.25e-05
46,1.0826272690420407,1.1559083461761475,0.5929067069290955,6.25e-05
47,1.0845349375132474,1.1612836122512817,0.5968683096935468,6.25e-05
48,1.0584279921808033,1.15623140335083,0.5862987912224279,6.25e-05
49,1.0743402896466643,1.1564561128616333,0.5890880405286884,6.25e-05
50,1.0678657091763477,1.1590124368667603,0.5916740735222403,3.125e-05
51,1.0722882476930653,1.1573022603988647,0.5913971147086963,3.125e-05
52,1.0799837914016055,1.1591523885726929,0.5916577180507762,3.125e-05
