epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val
1,1.819482659325664,1.4753270149230957,0.48739485150924194,0.001,0.16366889900886095,0.2930808365345001
2,1.4762225120837849,1.350134253501892,0.5076324203975955,0.001,0.19688627123832703,0.30446168780326843
3,1.4081391896591864,1.301406741142273,0.5316231259307628,0.001,0.21179611751666436,0.30690664052963257
4,1.3440518022455052,1.273316502571106,0.5655600068635988,0.001,0.22410932641762954,0.3017250597476959
5,1.3082799463513888,1.26629638671875,0.5684860579966707,0.001,0.223852511208791,0.3055326044559479
6,1.2761514345211493,1.2238198518753052,0.5789309581157982,0.001,0.22411362597575554,0.2975364625453949
7,1.2756406949938206,1.2219278812408447,0.587215877101097,0.001,0.22297865954729226,0.28682106733322144
8,1.2804103532722309,1.2525711059570312,0.5693307727627998,0.001,0.2210242633636181,0.2864425480365753
9,1.2498384803130256,1.239093542098999,0.5658169186317907,0.001,0.22052628432328886,0.27627843618392944
10,1.224001205288283,1.201207160949707,0.5776294439852044,0.001,0.2192557419721897,0.2659788727760315
11,1.2149105339217916,1.1890963315963745,0.5611355423937889,0.001,0.21843637354098833,0.2659274637699127
12,1.226209817768571,1.1866804361343384,0.5705595673080769,0.001,0.22148365985888702,0.2657786011695862
13,1.2069057545481694,1.2023417949676514,0.6009360716631286,0.001,0.21465082753163117,0.2616475224494934
14,1.21106545071076,1.1550840139389038,0.6089817830172258,0.001,0.20964225725485727,0.25509047508239746
15,1.184883044498077,1.167547345161438,0.612825201538348,0.001,0.21111289870280486,0.24868914484977722
16,1.1876041045880907,1.233342170715332,0.577287026323187,0.001,0.20874602519548857,0.24731788039207458
17,1.1833632458867653,1.1991640329360962,0.589463273664484,0.001,0.20985776300613695,0.2480279952287674
18,1.191704952766892,1.2361583709716797,0.5632970443365879,0.001,0.20955569125138795,0.2473316639661789
19,1.1704144276844286,1.213671326637268,0.5687079886229777,0.001,0.20991170692902344,0.2518860101699829
20,1.1652436681401213,1.1934590339660645,0.5793335851574172,0.001,0.21097601491671342,0.24368104338645935
21,1.1455985242980398,1.156644582748413,0.6062472451165976,0.001,0.20666998338240844,0.2410612851381302
22,1.127529969110072,1.1572062969207764,0.6020061220685307,0.0005,0.20709742834934822,0.23993900418281555
23,1.1324896724733267,1.1701627969741821,0.5903368724035775,0.0005,0.204911382152484,0.23697277903556824
24,1.1349251768065753,1.165554165840149,0.5941831874593182,0.0005,0.20508216722653463,0.2362395077943802
25,1.1135281723327002,1.158772587776184,0.5941811594027324,0.0005,0.2051160977436946,0.23197826743125916
26,1.1224474880776558,1.1641415357589722,0.6084336751587321,0.0005,0.20557438696806246,0.23454183340072632
27,1.1186624831963445,1.2006890773773193,0.5847811005272424,0.0005,0.20665956288576126,0.23564980924129486
28,1.1019226884485904,1.151495337486267,0.5985381998734426,0.00025,0.20587683755617875,0.23495909571647644
29,1.112520393473788,1.160762071609497,0.6045870843353655,0.00025,0.20483858252947146,0.23343801498413086
30,1.1149232011687646,1.1672756671905518,0.6091018915142578,0.00025,0.20790587480251604,0.23456361889839172
