,precision,recall,f1-score,support,auc
nv,0.9228149829738933,0.6080777860882572,0.7330928764652841,1337,0.8705046683929225
mel,0.27507163323782235,0.44036697247706424,0.3386243386243386,218,0.7593588823550671
bkl,0.3800738007380074,0.4724770642201835,0.4212678936605317,218,0.7995849101413061
bcc,0.35714285714285715,0.5,0.4166666666666667,100,0.8967018469656991
akiec,0.2138364779874214,0.5483870967741935,0.3076923076923077,62,0.8860871451696344
vasc,0.41379310344827586,0.75,0.5333333333333333,32,0.9738442435048394
df,0.08759124087591241,0.42857142857142855,0.14545454545454545,28,0.8699070375481153
