concept_id,x_value,class,contribution
asymmetry,-2.77250075340271,akiec,1.0835068225860596
asymmetry,-2.77250075340271,bcc,0.1778341829776764
asymmetry,-2.77250075340271,bkl,-0.018181443214416504
asymmetry,-2.77250075340271,df,-0.007191389799118042
asymmetry,-2.77250075340271,mel,0.1118854284286499
asymmetry,-2.77250075340271,nv,0.37273097038269043
asymmetry,-2.77250075340271,vasc,-0.024728097021579742
asymmetry,-2.7476449012756348,akiec,1.0738356113433838
asymmetry,-2.7476449012756348,bcc,0.17510293424129486
asymmetry,-2.7476449012756348,bkl,-0.018155109137296677
asymmetry,-2.7476449012756348,df,-0.00785057246685028
asymmetry,-2.7476449012756348,mel,0.1131649911403656
asymmetry,-2.7476449012756348,nv,0.36982229351997375
asymmetry,-2.7476449012756348,vasc,-0.0245945006608963
asymmetry,-2.7227890491485596,akiec,1.0641645193099976
asymmetry,-2.7227890491485596,bcc,0.17237168550491333
asymmetry,-2.7227890491485596,bkl,-0.01812880113720894
asymmetry,-2.7227890491485596,df,-0.008509799838066101
asymmetry,-2.7227890491485596,mel,0.11444449424743652
asymmetry,-2.7227890491485596,nv,0.36691367626190186
asymmetry,-2.7227890491485596,vasc,-0.024460911750793457
asymmetry,-2.6979331970214844,akiec,1.0544934272766113
asymmetry,-2.6979331970214844,bcc,0.16964049637317657
asymmetry,-2.6979331970214844,bkl,-0.018102429807186127
asymmetry,-2.6979331970214844,df,-0.009168937802314758
asymmetry,-2.6979331970214844,mel,0.11572401225566864
asymmetry,-2.6979331970214844,nv,0.36400508880615234
asymmetry,-2.6979331970214844,vasc,-0.024327322840690613
asymmetry,-2.673077344894409,akiec,1.0448222160339355
asymmetry,-2.673077344894409,bcc,0.16690921783447266
asymmetry,-2.673077344894409,bkl,-0.018076077103614807
asymmetry,-2.673077344894409,df,-0.009828135371208191
asymmetry,-2.673077344894409,mel,0.11700351536273956
asymmetry,-2.673077344894409,nv,0.36109644174575806
asymmetry,-2.673077344894409,vasc,-0.02419375628232956
asymmetry,-2.648221492767334,akiec,1.0351511240005493
asymmetry,-2.648221492767334,bcc,0.16417798399925232
asymmetry,-2.648221492767334,bkl,-0.01804979145526886
asymmetry,-2.648221492767334,df,-0.01048731803894043
asymmetry,-2.648221492767334,mel,0.11828303337097168
asymmetry,-2.648221492767334,nv,0.35818779468536377
asymmetry,-2.648221492767334,vasc,-0.02406015247106552
asymmetry,-2.623365640640259,akiec,1.0254799127578735
asymmetry,-2.623365640640259,bcc,0.1614467352628708
asymmetry,-2.623365640640259,bkl,-0.01802341639995575
asymmetry,-2.623365640640259,df,-0.011146515607833862
asymmetry,-2.623365640640259,mel,0.11956252157688141
asymmetry,-2.623365640640259,nv,0.35527920722961426
asymmetry,-2.623365640640259,vasc,-0.023926541209220886
asymmetry,-2.5985097885131836,akiec,1.0158087015151978
asymmetry,-2.5985097885131836,bcc,0.15871545672416687
asymmetry,-2.5985097885131836,bkl,-0.01799705997109413
asymmetry,-2.5985097885131836,df,-0.011805713176727295
asymmetry,-2.5985097885131836,mel,0.1208421140909195
asymmetry,-2.5985097885131836,nv,0.35237061977386475
asymmetry,-2.5985097885131836,vasc,-0.023792989552021027
