concept_name,group_norm,is_zeroed
asymmetry,2.8323261737823486,False
border_irregularity,2.6868956089019775,False
colour_variation,3.0193400382995605,False
diameter_large,2.9880359172821045,False
atypical_pigment_network,3.040954828262329,False
blue_white_veil,2.5657105445861816,False
atypical_vascular_pattern,2.599355697631836,False
irregular_streaks,2.712122917175293,False
irregular_pigmentation,2.296250820159912,False
irregular_dots_globules,3.0230047702789307,False
regression_structures,2.897702932357788,False
symmetric_uniform,2.7001469135284424,False
reticular_network,2.77795147895813,False
arborizing_vessels,2.513901948928833,False
blue_grey_ovoid_nests,2.9491119384765625,False
ulceration,3.1724612712860107,False
scaly_surface,2.924489736557007,False
strawberry_pattern,2.5431759357452393,False
milia_like_cysts,3.2284374237060547,False
comedo_like_openings,2.9906742572784424,False
cerebriform_surface,2.825824022293091,False
central_white_patch,2.6078953742980957,False
red_lacunae,3.2628443241119385,False
healthy_skin,2.5967235565185547,False
