,precision,recall,f1-score,support,auc
nv,0.9098143236074271,0.5130890052356021,0.6561453849832616,1337,0.8140861112184654
mel,0.2299794661190965,0.5137614678899083,0.3177304964539007,218,0.7184733056950948
bkl,0.38493723849372385,0.42201834862385323,0.4026258205689278,218,0.7724749990965084
bcc,0.2777777777777778,0.3,0.28846153846153844,100,0.8305540897097625
akiec,0.18452380952380953,0.5,0.26956521739130435,62,0.8564908298983696
vasc,0.27380952380952384,0.71875,0.39655172413793105,32,0.9494237137035151
df,0.06451612903225806,0.35714285714285715,0.1092896174863388,28,0.8289817706442008
