seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.5397362025626627,0.42326656321473355,0.6350146815270781,0.593483709273183,0.8581151509508842,0.3208714425563812,0.32798340687384975,175.6680233295147,24.0
43,0.5414411933448395,0.4234542740805062,0.6215723339496678,0.5759398496240602,0.8577638638564241,0.32199570536613464,0.3287395594211725,176.3048606285682,24.0
44,0.5495795025344784,0.4393482387317259,0.6533414148901469,0.6195488721804512,0.85281137588518,0.3243369460105896,0.3302946342871739,176.3687257033128,24.0
45,0.5328380002334299,0.42300580733710236,0.6386335737733907,0.6020050125313283,0.8482665513495103,0.3228594958782196,0.32775815977500034,176.022215623122,24.0
46,0.5241198643020579,0.41218541343213727,0.627175202861457,0.5824561403508772,0.8536583249224564,0.31399744749069214,0.3209397586492392,175.50377244215744,24.0
mean,0.5375429525954937,0.42425205935924104,0.635147441400348,0.59468671679198,0.8541230533928911,0.32081220746040345,0.3271431038012872,175.97351954533505,
std,0.009581245180751334,0.009703857270189228,0.012155570174536464,0.017133034457391224,0.004044361209248524,0.00401435864264573,0.003607170259695705,0.3815548478128001,
