concept_name,group_norm,is_zeroed
asymmetry,3.922600746154785,False
border_irregularity,3.6919991970062256,False
colour_variation,3.952599048614502,False
diameter_large,3.8847496509552,False
atypical_pigment_network,3.9423224925994873,False
blue_white_veil,3.5587968826293945,False
atypical_vascular_pattern,3.600973129272461,False
irregular_streaks,3.664389133453369,False
irregular_pigmentation,3.330244302749634,False
irregular_dots_globules,3.922689437866211,False
regression_structures,3.903050661087036,False
symmetric_uniform,3.664104700088501,False
reticular_network,3.662372589111328,False
arborizing_vessels,3.480442762374878,False
blue_grey_ovoid_nests,3.959778308868408,False
ulceration,4.0854315757751465,False
scaly_surface,3.736964464187622,False
strawberry_pattern,3.478400230407715,False
milia_like_cysts,4.116293430328369,False
comedo_like_openings,3.8893253803253174,False
cerebriform_surface,3.8377931118011475,False
central_white_patch,3.4874887466430664,False
red_lacunae,4.142943382263184,False
healthy_skin,3.520299196243286,False
