epoch,train_loss,val_loss,val_balanced_acc,lr
1,1.9547247399826186,1.5277490615844727,0.4497979502300508,0.001
2,1.611596389290778,1.4410229921340942,0.5207169943964743,0.001
3,1.510657042362286,1.391936182975769,0.5263205533062275,0.001
4,1.4522999799127323,1.339389681816101,0.5373932966721443,0.001
5,1.4104347252181946,1.3152035474777222,0.5351903812406288,0.001
6,1.3878648349333558,1.3101121187210083,0.560245824431982,0.001
7,1.3800018741732567,1.281443476676941,0.5649163610618293,0.001
8,1.3211143565207586,1.2617851495742798,0.5755388111456224,0.001
9,1.3362518497973768,1.2658791542053223,0.5517741195289514,0.001
10,1.3093998541188918,1.231288194656372,0.581048871058195,0.001
11,1.295796308645028,1.2131998538970947,0.5891351856848831,0.001
12,1.29621424746747,1.2481356859207153,0.5722751809070454,0.001
13,1.280993944472335,1.2249722480773926,0.5809818361474602,0.001
14,1.254143566073962,1.2161213159561157,0.5803997986540804,0.001
15,1.2630802934584007,1.1943700313568115,0.5898447505094184,0.001
16,1.2462604563109037,1.2183659076690674,0.5841971175626347,0.001
17,1.25267910503974,1.1943527460098267,0.5871997632156207,0.001
18,1.2266271452934157,1.2030415534973145,0.578492255778207,0.001
19,1.2377868247154546,1.1950163841247559,0.5954651816486962,0.001
20,1.2255275856931245,1.2219252586364746,0.5944999340154483,0.001
21,1.26022149739953,1.2322239875793457,0.5804810135672956,0.001
22,1.2237638385193144,1.2084636688232422,0.5702195421025323,0.001
23,1.2188023867624176,1.1753774881362915,0.5978750175933725,0.001
24,1.2089506019643315,1.177918553352356,0.5935537306742104,0.001
25,1.2088373879712149,1.1773476600646973,0.6037914534433809,0.001
26,1.2369583155360113,1.190783143043518,0.6021033980328258,0.001
27,1.234658287998899,1.1816655397415161,0.5784816436272553,0.001
28,1.2029123231919265,1.176027536392212,0.5972854313812366,0.001
29,1.1968293349281924,1.1805188655853271,0.5799655367290378,0.001
30,1.1989213638940557,1.1766209602355957,0.5798791115042505,0.001
31,1.1826282389558183,1.1776517629623413,0.5894444217270303,0.001
32,1.1879109892212487,1.160563349723816,0.5939934372159675,0.0005
33,1.1741505371576744,1.1673420667648315,0.5887026555124467,0.0005
34,1.1816357801594322,1.1559261083602905,0.6071761197279125,0.0005
35,1.178764407233106,1.1674474477767944,0.5960088446642052,0.0005
36,1.1740106889741346,1.174655795097351,0.5898336944510809,0.0005
37,1.1845166929440507,1.16392183303833,0.5898367717594883,0.0005
38,1.173454581550833,1.1653834581375122,0.5885861380875544,0.0005
39,1.157909909281506,1.180960774421692,0.5707550557145274,0.0005
40,1.1614953720248826,1.1681163311004639,0.5851146932703176,0.0005
41,1.172524357123886,1.1598916053771973,0.5917849652974744,0.00025
42,1.1566454845039225,1.1615498065948486,0.600700511937572,0.00025
43,1.1579152028396353,1.1598176956176758,0.5892776090736564,0.00025
44,1.1862839370905696,1.1602399349212646,0.5972739527496126,0.00025
45,1.165792575370544,1.1621898412704468,0.601748233914951,0.00025
46,1.1597346564458455,1.1654982566833496,0.5985637253079202,0.00025
47,1.158497846725477,1.166042447090149,0.5790853946858582,0.000125
48,1.1526275313573633,1.164476990699768,0.5835873085826309,0.000125
49,1.1883955428863242,1.1638840436935425,0.577932186667547,0.000125
