seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.4226783596831539,0.2564322455029863,0.4802874722853911,0.42506265664160403,0.7044662955221516,0.31133943796157837,0.3084347591950343,158.10584259033203,24.0
mean,0.4226783596831539,0.2564322455029863,0.4802874722853911,0.42506265664160403,0.7044662955221516,0.31133943796157837,0.3084347591950343,158.10584259033203,
std,,,,,,,,,
