seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.5263530228612954,0.4151280894739658,0.6326645699083177,0.5889724310776943,0.8582768804779427,0.31668490171432495,0.3241719454526901,175.97230529785156,24.0
mean,0.5263530228612954,0.4151280894739658,0.6326645699083177,0.5889724310776943,0.8582768804779427,0.31668490171432495,0.3241719454526901,175.97230529785156,
std,,,,,,,,,
