,precision,recall,f1-score,support,auc
nv,0.8962703962703963,0.575168287210172,0.7006833712984055,1337,0.8138985570835219
mel,0.26842105263157895,0.46788990825688076,0.3411371237458194,218,0.7314706778252182
bkl,0.40585774058577406,0.44495412844036697,0.424507658643326,218,0.7706138063843299
bcc,0.2905405405405405,0.43,0.3467741935483871,100,0.8520158311345646
akiec,0.2246376811594203,0.5,0.31,62,0.8669542579643876
vasc,0.2987012987012987,0.71875,0.42201834862385323,32,0.9508723892002038
df,0.07741935483870968,0.42857142857142855,0.13114754098360656,28,0.8376606870506209
