epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val
1,4.545603252158118,1.7655503749847412,0.3618400002762477,0.001,0.08862551946479541,0.1587873250246048
2,3.6361388439968225,1.748744249343872,0.3749004430588968,0.001,0.06442155201847737,0.14524315297603607
3,3.5204488451956664,1.6788629293441772,0.4055547175731868,0.001,0.06159205061311905,0.13269640505313873
4,3.463517655330936,1.6275103092193604,0.468594192414305,0.001,0.059892514577278726,0.13692770898342133
5,3.383296513449888,1.621588945388794,0.429564516265411,0.001,0.059935618621798664,0.1336870789527893
6,3.3705871830944845,1.5842170715332031,0.44203797250089577,0.001,0.05934048114487758,0.1405915766954422
7,3.309763908682909,1.537962555885315,0.45551639213128453,0.001,0.05902302093230761,0.15160825848579407
8,3.2714907279335743,1.5063111782073975,0.4546231168016557,0.001,0.05854500658237017,0.15151098370552063
9,3.25290090178494,1.4979676008224487,0.45492476401214316,0.001,0.05866154240301022,0.14562194049358368
10,3.241393387085877,1.4896081686019897,0.4659240932229012,0.001,0.05784367583692074,0.1255900114774704
11,3.216354128843074,1.499956727027893,0.4785935396821593,0.0005,0.05779778670806151,0.13603800535202026
12,3.2083920938524755,1.4939682483673096,0.4754323450024657,0.0005,0.057280304770057015,0.12867508828639984
13,3.2088392334530265,1.4933239221572876,0.4573234170644979,0.0005,0.05779634831616512,0.1253872513771057
14,3.192358340199432,1.4785295724868774,0.4692472045768727,0.0005,0.05760107361353361,0.12014985084533691
15,3.1956875489276904,1.4454643726348877,0.4812921000661793,0.0005,0.05717308962574372,0.12237752228975296
16,3.1961566727312345,1.4596775770187378,0.473818546060597,0.0005,0.05716028265081919,0.11744853109121323
17,3.163098739046093,1.4498035907745361,0.46879534769600306,0.0005,0.056883311902101226,0.12411356717348099
18,3.1496427315429982,1.4403496980667114,0.4853589623483184,0.0005,0.05690080787126835,0.12508367002010345
19,3.1512953106584547,1.4385522603988647,0.4846842590591254,0.0005,0.05708646516387279,0.12171366065740585
20,3.145212147354171,1.4428383111953735,0.4852485790626158,0.0005,0.05661301472439216,0.12461725622415543
21,3.1143689453740904,1.4481520652770996,0.4766735002096543,0.0005,0.05647141672670841,0.11914278566837311
22,3.1195373633060286,1.443263053894043,0.48533348176398666,0.0005,0.056869316273010694,0.11503852158784866
23,3.126800143416478,1.4180113077163696,0.49840579335753127,0.0005,0.05681826102618988,0.11549346148967743
24,3.1295879215377544,1.4353501796722412,0.47685566304637633,0.0005,0.056498607190755695,0.11416151374578476
25,3.144163097818303,1.423210620880127,0.5000007933464417,0.0005,0.05683766162166229,0.11134569346904755
26,3.098415747384555,1.4209061861038208,0.48276667862396383,0.0005,0.05643323866220621,0.11231986433267593
27,3.1060585225791058,1.4115757942199707,0.4900783229582565,0.0005,0.05647620830971461,0.10825514793395996
28,3.1006713782040656,1.4305729866027832,0.480356171776153,0.0005,0.05620800933012596,0.10925515741109848
29,3.091705273461946,1.4067612886428833,0.4846111621235342,0.0005,0.056583602411242634,0.10466587543487549
30,3.088892219485308,1.4037140607833862,0.4728294104282636,0.0005,0.05647628453488533,0.10849122703075409
31,3.0940597512373786,1.4004497528076172,0.5009395861350616,0.0005,0.05656864966910619,0.1090073511004448
32,3.08999998318424,1.409570574760437,0.4977907646550151,0.0005,0.05635777244774195,0.10829426348209381
33,3.057481753657405,1.4061346054077148,0.4910540094041333,0.0005,0.055981635044400506,0.1002042219042778
34,3.041235376765372,1.4024618864059448,0.4892628968914724,0.0005,0.05603636099168888,0.10719093680381775
35,3.0485306652435193,1.4102684259414673,0.4866185867247544,0.0005,0.056424218301589675,0.10686378926038742
36,3.0720304307271578,1.3919070959091187,0.4893078400225031,0.0005,0.056933941319584846,0.1055205762386322
37,3.0584659092829414,1.4287457466125488,0.46832736960613636,0.0005,0.05601821610560784,0.10300552845001221
38,3.053825153535364,1.4022566080093384,0.49112760889151563,0.00025,0.05602419304733093,0.09635362774133682
39,3.0401668535233433,1.398529291152954,0.4908460445247266,0.00025,0.055825273148142375,0.09815683960914612
