concept_name,group_norm,is_zeroed
asymmetry,7.491502285003662,False
border_irregularity,7.290881633758545,False
colour_variation,7.457160472869873,False
diameter_large,7.435984134674072,False
atypical_pigment_network,7.359106540679932,False
blue_white_veil,7.187361717224121,False
atypical_vascular_pattern,7.142874717712402,False
irregular_streaks,7.2308125495910645,False
irregular_pigmentation,6.9571146965026855,False
irregular_dots_globules,7.401662826538086,False
regression_structures,7.51064920425415,False
symmetric_uniform,6.981328964233398,False
reticular_network,7.197407245635986,False
arborizing_vessels,7.069058418273926,False
blue_grey_ovoid_nests,7.628811359405518,False
ulceration,7.651994228363037,False
scaly_surface,7.250273704528809,False
strawberry_pattern,6.996435165405273,False
milia_like_cysts,7.655296325683594,False
comedo_like_openings,7.442554950714111,False
cerebriform_surface,7.482142448425293,False
central_white_patch,7.032324314117432,False
red_lacunae,7.643322944641113,False
healthy_skin,7.123430252075195,False
