epoch,train_loss,val_loss,val_balanced_acc,lr
1,2.0839605927003784,1.6186209917068481,0.4038677227597443,0.001
2,1.726108919611836,1.4955997467041016,0.4476641964361289,0.001
3,1.6537093712171365,1.445078730583191,0.47689879320462164,0.001
4,1.5645703765055055,1.42476224899292,0.4841081686028277,0.001
5,1.5264002169285542,1.3702661991119385,0.513042498238015,0.001
6,1.4987183585844102,1.3583600521087646,0.4979994577909765,0.001
7,1.454963920757622,1.313461422920227,0.5268409884195396,0.001
8,1.4382392169343015,1.3147801160812378,0.5247362641134984,0.001
9,1.408138275814012,1.2965120077133179,0.523815121540231,0.001
10,1.3984109085220666,1.281785488128662,0.5717026785350344,0.001
11,1.394754297311652,1.2801486253738403,0.5361868916007996,0.001
12,1.3693708711509331,1.2712383270263672,0.5506597059278941,0.001
13,1.3803360916200147,1.2555227279663086,0.5587220930869489,0.001
14,1.3643905527114424,1.2473313808441162,0.5523956256941819,0.001
15,1.3372459284420017,1.2463161945343018,0.573411803293222,0.001
16,1.347873756712713,1.2384475469589233,0.5450006316233516,0.001
17,1.344797255815253,1.2452625036239624,0.5577924676351717,0.001
18,1.3180307945728227,1.2304425239562988,0.575234122900521,0.001
19,1.3360730861223102,1.2296473979949951,0.5532056775679243,0.001
20,1.3140935985347424,1.2271406650543213,0.5730762643853863,0.001
21,1.3024184567910884,1.2193965911865234,0.5641735744663935,0.001
22,1.2803492124426659,1.2250776290893555,0.5646399390747437,0.001
23,1.3090936648454428,1.229649305343628,0.5453869058748205,0.001
24,1.2764878425058188,1.2238532304763794,0.5712892218650524,0.001
25,1.2678094978632166,1.2229615449905396,0.5775798019820201,0.0005
26,1.2855568241787505,1.214693307876587,0.5747477841319544,0.0005
27,1.2648962544401023,1.2187801599502563,0.5701833762228511,0.0005
28,1.282056173245075,1.2165266275405884,0.5893791463497132,0.0005
29,1.2660063927383887,1.2181668281555176,0.5794370242046999,0.0005
30,1.293536564826891,1.2197630405426025,0.5859344378961711,0.0005
31,1.2792279125465207,1.2094395160675049,0.5518398223351375,0.0005
32,1.2795489331503682,1.2114228010177612,0.5649331905773229,0.0005
33,1.2603772748108135,1.207409381866455,0.5786517619846927,0.0005
34,1.2582325675398887,1.2078289985656738,0.5796796438944242,0.0005
35,1.2569824466254371,1.2082842588424683,0.5974611092293978,0.00025
36,1.2516001831745356,1.2081326246261597,0.5920886785759045,0.00025
37,1.27193814824799,1.2080813646316528,0.5895529127281927,0.00025
38,1.2547860990547433,1.2076655626296997,0.5879795096496154,0.00025
39,1.2408799686779,1.203637957572937,0.5904885391336328,0.00025
40,1.2549523734660704,1.2044496536254883,0.5922443413133079,0.00025
41,1.2803305507095628,1.206308126449585,0.5914379980798715,0.00025
42,1.2602537493624903,1.2063641548156738,0.5891207461641317,0.000125
43,1.2410802531713347,1.205533742904663,0.595358223542337,0.000125
44,1.2672283589552527,1.2045388221740723,0.589974095534709,0.000125
45,1.2501882161150677,1.2059870958328247,0.5910443031189244,0.000125
46,1.2477035744413838,1.2052028179168701,0.5911165104353451,0.000125
47,1.2371075418878443,1.204097867012024,0.593033972276985,0.000125
48,1.2516509211439797,1.204277515411377,0.5924554990973725,6.25e-05
49,1.237342913129649,1.20443594455719,0.5907133388186269,6.25e-05
50,1.261814675651529,1.2049126625061035,0.5903954689810946,6.25e-05
