concept_name,group_norm,is_zeroed
asymmetry,6.937900543212891,False
border_irregularity,6.648024559020996,False
colour_variation,6.954547882080078,False
diameter_large,6.807811737060547,False
atypical_pigment_network,6.76425313949585,False
blue_white_veil,6.611834526062012,False
atypical_vascular_pattern,6.54636812210083,False
irregular_streaks,6.623186111450195,False
irregular_pigmentation,6.400184631347656,False
irregular_dots_globules,6.764142990112305,False
regression_structures,6.967817783355713,False
symmetric_uniform,6.340087413787842,False
reticular_network,6.596813678741455,False
arborizing_vessels,6.4446210861206055,False
blue_grey_ovoid_nests,6.895420074462891,False
ulceration,6.963712692260742,False
scaly_surface,6.656756401062012,False
strawberry_pattern,6.314164638519287,False
milia_like_cysts,6.938499927520752,False
comedo_like_openings,6.7163190841674805,False
cerebriform_surface,6.822868824005127,False
central_white_patch,6.405031681060791,False
red_lacunae,7.050576210021973,False
healthy_skin,6.519886493682861,False
