epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val,r_sparse_train
1,1.7859966907888387,1.4560714960098267,0.5177590734017452,0.001,0.2910617091334783,0.30306848883628845,177.6476763211764
2,1.4617078347494636,1.3882578611373901,0.5329709441792231,0.001,0.32752508498155153,0.3377770185470581,175.9006793682392
3,1.3658720938372082,1.2855864763259888,0.5565327147486995,0.001,0.34384162150896513,0.3405945599079132,174.75208458533655
4,1.3172167635460927,1.2370669841766357,0.5780497325664641,0.001,0.3368949213853249,0.3292441964149475,173.9164534348708
5,1.272258984873836,1.242442011833191,0.5733193949381328,0.001,0.3324975279661325,0.323771595954895,173.1733891413762
6,1.2804088594198115,1.229069709777832,0.5475235660690398,0.001,0.32978184750446904,0.3251246511936188,172.44423440786508
7,1.218207237731244,1.2361884117126465,0.5850613447014311,0.001,0.3312348677561833,0.32871827483177185,171.72539989764874
8,1.2189437618409888,1.1941241025924683,0.5714472300788752,0.001,0.33053409250882954,0.32216933369636536,171.11175478421725
9,1.1911298560028147,1.196928858757019,0.569805888747544,0.001,0.32516373923191655,0.3205533027648926,170.49121563251202
10,1.2035891896440853,1.190627932548523,0.5739570816753412,0.001,0.3222289177087637,0.32131728529930115,169.9062012892503
11,1.1827638847754853,1.2215379476547241,0.568877076096913,0.001,0.3232371898797842,0.318642258644104,169.30304718017578
12,1.2023033611621283,1.189928650856018,0.58386426453311,0.001,0.32285960821005016,0.3201829493045807,168.69561004638672
13,1.176748453096647,1.1937211751937866,0.5955579631275819,0.001,0.3273666294721457,0.32019537687301636,168.09579350398138
14,1.1782178281254339,1.1946918964385986,0.6070326443537498,0.001,0.323306856247095,0.3212879002094269,167.50436460054837
15,1.1666384692102332,1.1549609899520874,0.5793745651071917,0.001,0.3252762945798727,0.31958234310150146,166.9389384343074
16,1.1658574376567599,1.181449294090271,0.5768551965158324,0.001,0.32395006257754105,0.3203579783439636,166.3699951171875
17,1.1446121743426647,1.186508059501648,0.5763977613572742,0.001,0.3249801787046286,0.3204491138458252,165.8320547250601
18,1.1430837909473308,1.1841590404510498,0.5889143464715775,0.001,0.3246558102277609,0.3150392770767212,165.30453197772687
19,1.1468086149963626,1.1463954448699951,0.601918285554128,0.001,0.3226723911670538,0.3173505365848541,164.78001286433295
20,1.140973398855675,1.1953623294830322,0.5590818053858124,0.001,0.32015770215254563,0.31653934717178345,164.2483673095703
21,1.1290828281436112,1.1986864805221558,0.5753984621694406,0.0005,0.31906316715937394,0.31841421127319336,163.83992943396936
22,1.1207315090155412,1.1675254106521606,0.5920544645871137,0.0005,0.3252771542622493,0.3205406665802002,163.5811996459961
23,1.117576920127661,1.165642261505127,0.598048736272741,0.0005,0.3255643191245886,0.31844934821128845,163.33250779371994
24,1.1084168775954242,1.160844087600708,0.6000314711926679,0.0005,0.32600290041703445,0.32031431794166565,163.08283351017877
25,1.1088705259786829,1.1702806949615479,0.5951708016427677,0.0005,0.324482608299989,0.32188084721565247,162.84728358342096
26,1.0895086029006453,1.17201566696167,0.5886502674748003,0.0005,0.3240607346479709,0.32161515951156616,162.61461815467248
27,1.0931085641285108,1.1568368673324585,0.6044975678121939,0.00025,0.3279694937742673,0.3217508792877197,162.45040482741135
28,1.0891649497484304,1.151821494102478,0.6071862352003589,0.00025,0.32261647513279545,0.32071617245674133,162.34098052978516
29,1.0983510054294456,1.1571626663208008,0.5969838499129648,0.00025,0.32639400546367353,0.32192307710647583,162.23460798997147
30,1.089406771382827,1.1544129848480225,0.6049206495409981,0.00025,0.3243650931578416,0.3221970498561859,162.11493095984827
31,1.0878317268774769,1.1609195470809937,0.5925266476183235,0.00025,0.32369268857515776,0.32165855169296265,162.00269141564002
32,1.0765472820376623,1.163714051246643,0.6024013596986696,0.00025,0.3242127654644159,0.32169076800346375,161.8934044471154
33,1.0841522310250729,1.15799081325531,0.6036258153697925,0.00025,0.32368391981491673,0.3209180533885956,161.78257458026593
34,1.0829888844790438,1.1529361009597778,0.6078455883062037,0.00025,0.32491363699619585,0.3210732936859131,161.67086850679837
35,1.0849939561183168,1.1566197872161865,0.5925581674982406,0.00025,0.3253173277928279,0.32043421268463135,161.55186697152945
36,1.068557795589718,1.1605143547058105,0.5970513796297933,0.00025,0.3229108429872073,0.32022231817245483,161.4334939809946
37,1.0839255329590598,1.162118673324585,0.5995880875992491,0.00025,0.32591714079563433,0.320886492729187,161.3082539485051
38,1.1063914774624588,1.1647361516952515,0.5953188340826031,0.00025,0.32540938602044034,0.3216263949871063,161.20310445932242
39,1.0955833752171251,1.1641675233840942,0.5939357259519732,0.00025,0.3246822322790439,0.31900644302368164,161.07152381310095
40,1.0717041522964457,1.158445954322815,0.6044656385698971,0.00025,0.32462104581869566,0.31893038749694824,160.95684521014874
41,1.0826330505164308,1.1563780307769775,0.5992691774513815,0.000125,0.3234111059170503,0.31905055046081543,160.88001016470102
42,1.0686477469812008,1.157206654548645,0.5973199244432295,0.000125,0.3226031959056854,0.31875383853912354,160.8242410513071
43,1.0777139938865967,1.155904769897461,0.6069013290486475,0.000125,0.3237519757105754,0.3187330961227417,160.76998666616586
44,1.0679538340456547,1.1495882272720337,0.6134421272639312,0.000125,0.32199947421367353,0.318082720041275,160.71583498441257
45,1.0756327808505919,1.1518088579177856,0.6041431106150353,0.000125,0.3238645058411818,0.3187953233718872,160.66385768010065
46,1.080481693289999,1.1607582569122314,0.6010240753945971,0.000125,0.322971088381914,0.3186381161212921,160.61324603740985
47,1.070136821581502,1.1497522592544556,0.6078943950475438,0.000125,0.3216476085094305,0.31815117597579956,160.55701446533203
48,1.0561320685565259,1.151975154876709,0.5986482580633661,0.000125,0.32493036870773023,0.3180824816226959,160.50571324275091
49,1.0750570580384133,1.15181565284729,0.6080652806242958,0.000125,0.32027410200008977,0.3173884153366089,160.45507225623498
50,1.0843177920349056,1.1581321954727173,0.6003231277527242,0.000125,0.32265203847334933,0.3171354830265045,160.40084428053635
51,1.0683551672217375,1.1552791595458984,0.6023865394116203,6.25e-05,0.3223543476599913,0.3170764446258545,160.35891664945163
52,1.0615940730741225,1.154154896736145,0.5974118687737324,6.25e-05,0.3247610834928659,0.3170850872993469,160.33164801964392
53,1.0787069791026018,1.1537328958511353,0.6018605365343463,6.25e-05,0.3204536529687735,0.3172462284564972,160.30455310528095
54,1.071362639756647,1.1555901765823364,0.6031470548940355,6.25e-05,0.32223997666285586,0.3177771270275116,160.27705618051382
55,1.0678114632199909,1.1526224613189697,0.6079223097973581,6.25e-05,0.3222651653564893,0.3182535469532013,160.25089557354266
56,1.0564030168920195,1.1557469367980957,0.5997607737802,6.25e-05,0.3227917357132985,0.3181378245353699,160.22427368164062
57,1.0780383183344617,1.1543049812316895,0.6024915782048886,3.125e-05,0.323451497233831,0.31799232959747314,160.20531698373648
58,1.0585707880917001,1.1553949117660522,0.6007985066858631,3.125e-05,0.32358436515698064,0.31803810596466064,160.1918710561899
59,1.0731353716747185,1.157193660736084,0.600310033289959,3.125e-05,0.3224236460832449,0.31825321912765503,160.17894451434796
