seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.14285714285714285,0.013637913399249914,0.004785232771666636,0.05012531328320802,0.5,0.0,0.17011388620504966,47.65531733402839,0.0
mean,0.14285714285714285,0.013637913399249914,0.004785232771666636,0.05012531328320802,0.5,0.0,0.17011388620504966,47.65531733402839,
std,,,,,,,,,
