concept_name,group_norm,is_zeroed
asymmetry,5.9465861320495605,False
border_irregularity,5.913213729858398,False
colour_variation,6.276934623718262,False
diameter_large,5.481401443481445,False
atypical_pigment_network,5.780799865722656,False
blue_white_veil,6.187860012054443,False
atypical_vascular_pattern,5.931031703948975,False
irregular_streaks,5.8228302001953125,False
irregular_pigmentation,6.1346354484558105,False
irregular_dots_globules,6.222457408905029,False
regression_structures,6.1900739669799805,False
symmetric_uniform,5.8706231117248535,False
reticular_network,5.850331783294678,False
arborizing_vessels,5.859640121459961,False
blue_grey_ovoid_nests,6.0210466384887695,False
ulceration,5.705493450164795,False
scaly_surface,6.050878524780273,False
strawberry_pattern,5.969785690307617,False
milia_like_cysts,6.21042013168335,False
comedo_like_openings,5.812636375427246,False
cerebriform_surface,5.532644271850586,False
central_white_patch,6.081120014190674,False
red_lacunae,5.789383888244629,False
healthy_skin,5.696475982666016,False
