,precision,recall,f1-score,support,auc
nv,0.9010638297872341,0.6335078534031413,0.7439613526570048,1337,0.8543841063215973
mel,0.29545454545454547,0.2981651376146789,0.2968036529680365,218,0.7552389606232544
bkl,0.3201219512195122,0.481651376146789,0.38461538461538464,218,0.8005864951237268
bcc,0.3135593220338983,0.37,0.3394495412844037,100,0.8699366754617415
akiec,0.2046783625730994,0.5645161290322581,0.30042918454935624,62,0.8716352652570799
vasc,0.34285714285714286,0.75,0.47058823529411764,32,0.9786519358125318
df,0.08108108108108109,0.42857142857142855,0.13636363636363635,28,0.8605018519863461
