concept_name,group_norm,is_zeroed
asymmetry,4.313250541687012,False
border_irregularity,4.097754955291748,False
colour_variation,4.3728790283203125,False
diameter_large,4.503847599029541,False
atypical_pigment_network,4.436934947967529,False
blue_white_veil,4.012363910675049,False
atypical_vascular_pattern,4.0036163330078125,False
irregular_streaks,4.081262588500977,False
irregular_pigmentation,3.7079660892486572,False
irregular_dots_globules,4.363588333129883,False
regression_structures,4.3108320236206055,False
symmetric_uniform,3.987470865249634,False
reticular_network,4.32579231262207,False
arborizing_vessels,4.00958251953125,False
blue_grey_ovoid_nests,4.547733306884766,False
ulceration,4.601037502288818,False
scaly_surface,4.516007423400879,False
strawberry_pattern,3.926250696182251,False
milia_like_cysts,4.627152442932129,False
comedo_like_openings,4.440642356872559,False
cerebriform_surface,4.26814603805542,False
central_white_patch,4.199513912200928,False
red_lacunae,4.769992828369141,False
healthy_skin,3.9714243412017822,False
