concept_name,group_norm,is_zeroed
asymmetry,6.896671772003174,False
border_irregularity,7.142744064331055,False
colour_variation,6.943125247955322,False
diameter_large,6.983088970184326,False
atypical_pigment_network,7.346498489379883,False
blue_white_veil,7.122427940368652,False
atypical_vascular_pattern,7.282086372375488,False
irregular_streaks,7.296614170074463,False
irregular_pigmentation,7.088449954986572,False
irregular_dots_globules,7.230279445648193,False
regression_structures,6.76654052734375,False
symmetric_uniform,6.986398696899414,False
reticular_network,7.384140491485596,False
arborizing_vessels,6.746218204498291,False
blue_grey_ovoid_nests,7.026092052459717,False
ulceration,6.725434303283691,False
scaly_surface,7.18604850769043,False
strawberry_pattern,7.165281295776367,False
milia_like_cysts,7.004316329956055,False
comedo_like_openings,7.2284321784973145,False
cerebriform_surface,6.921469211578369,False
central_white_patch,7.292980194091797,False
red_lacunae,7.193607807159424,False
healthy_skin,7.051687717437744,False
