concept_name,group_norm,is_zeroed
asymmetry,5.315506935119629,False
border_irregularity,5.417103290557861,False
colour_variation,5.125037670135498,False
diameter_large,5.0775675773620605,False
atypical_pigment_network,5.540097713470459,False
blue_white_veil,5.39311408996582,False
atypical_vascular_pattern,5.626035690307617,False
irregular_streaks,5.630077838897705,False
irregular_pigmentation,5.188397407531738,False
irregular_dots_globules,5.540287971496582,False
regression_structures,5.151528358459473,False
symmetric_uniform,5.328178882598877,False
reticular_network,5.531232833862305,False
arborizing_vessels,5.154070854187012,False
blue_grey_ovoid_nests,5.206093788146973,False
ulceration,5.030097961425781,False
scaly_surface,5.197524547576904,False
strawberry_pattern,5.410134792327881,False
milia_like_cysts,5.377054691314697,False
comedo_like_openings,5.365877628326416,False
cerebriform_surface,5.081180095672607,False
central_white_patch,5.40743350982666,False
red_lacunae,5.2456135749816895,False
healthy_skin,5.365469455718994,False
