concept_name,group_norm,is_zeroed
asymmetry,7.4433913230896,False
border_irregularity,7.3665571212768555,False
colour_variation,7.583409786224365,False
diameter_large,6.755061626434326,False
atypical_pigment_network,7.23685359954834,False
blue_white_veil,7.484602451324463,False
atypical_vascular_pattern,7.350204944610596,False
irregular_streaks,7.210997581481934,False
irregular_pigmentation,7.546571254730225,False
irregular_dots_globules,7.57053804397583,False
regression_structures,7.402050971984863,False
symmetric_uniform,7.361987590789795,False
reticular_network,7.436227798461914,False
arborizing_vessels,7.25667667388916,False
blue_grey_ovoid_nests,7.487910270690918,False
ulceration,7.157734394073486,False
scaly_surface,7.606821060180664,False
strawberry_pattern,7.243649959564209,False
milia_like_cysts,7.4650139808654785,False
comedo_like_openings,7.221070766448975,False
cerebriform_surface,6.936211585998535,False
central_white_patch,7.733617305755615,False
red_lacunae,7.41326379776001,False
healthy_skin,7.2864532470703125,False
