epoch,train_loss,val_loss,val_balanced_acc,lr
1,1.748580157951501,1.4599112272262573,0.48209514140349174,0.001
2,1.4888166826497082,1.4206277132034302,0.5091044594514024,0.001
3,1.4065167651908508,1.3584386110305786,0.5113899071841562,0.001
4,1.3662924063596964,1.2823237180709839,0.5403930270258078,0.001
5,1.2813645547128685,1.288895606994629,0.5552225321195083,0.001
6,1.2825824694827066,1.2497845888137817,0.554125351115711,0.001
7,1.2654437440645827,1.246069312095642,0.5663659635019193,0.001
8,1.2374352176854355,1.1916437149047852,0.5842335583931463,0.001
9,1.222849697695121,1.2145427465438843,0.5664845614132757,0.001
10,1.2412580539472255,1.2282575368881226,0.5722682392379942,0.001
11,1.225574854790914,1.2315948009490967,0.582411650659108,0.001
12,1.1894383218355544,1.2289276123046875,0.5695419051930816,0.001
13,1.1932126039070963,1.1910741329193115,0.593173116617379,0.001
14,1.1543906646932631,1.2014175653457642,0.5998868819733544,0.001
15,1.1678058919203487,1.1908276081085205,0.5828309391855432,0.001
16,1.1527210790162732,1.1693319082260132,0.5829701626872454,0.001
17,1.1515568464201742,1.2110182046890259,0.5708732277991144,0.001
18,1.1821068687560603,1.1930100917816162,0.5857552358283369,0.001
19,1.1584266147711428,1.2127342224121094,0.5857738011936847,0.001
20,1.1364739514524596,1.1534758806228638,0.6072320095261394,0.001
21,1.1457777464069017,1.157662034034729,0.5815740637828613,0.001
22,1.1423679853713167,1.1576335430145264,0.6089765313237849,0.001
23,1.1285435454918487,1.1661489009857178,0.5873096001282734,0.001
24,1.1203016590081916,1.1754292249679565,0.5900337407290834,0.001
25,1.1493741787876195,1.1753627061843872,0.5942891792467961,0.001
26,1.1331166507371162,1.242817997932434,0.5640293710396075,0.001
27,1.0938329220114793,1.1660207509994507,0.5943849182745043,0.001
28,1.1281820620027851,1.160944938659668,0.5999825150844323,0.001
29,1.0914417556255969,1.163254976272583,0.5929612185810395,0.0005
30,1.0813385082785718,1.1585869789123535,0.6028166422807476,0.0005
31,1.0870474612736964,1.1678926944732666,0.586922327480855,0.0005
32,1.0887459832488295,1.1648513078689575,0.5962962077786563,0.0005
33,1.0640116693035666,1.1752930879592896,0.5904615432169651,0.0005
34,1.0678494357639976,1.1714736223220825,0.5971757966369398,0.0005
35,1.0638585361542126,1.1798003911972046,0.5978732111223624,0.00025
36,1.065778883800738,1.1659202575683594,0.6038616045496449,0.00025
37,1.0533841641903443,1.1668928861618042,0.609420843480298,0.00025
38,1.0717546411390566,1.1768087148666382,0.5987308618119738,0.00025
39,1.0612719823309489,1.1730481386184692,0.592994050057887,0.00025
40,1.0669522703593246,1.1620208024978638,0.583475904391452,0.00025
41,1.0597532937344616,1.1720296144485474,0.5836036111060673,0.00025
42,1.0680402962522497,1.1639755964279175,0.5919068603030976,0.00025
43,1.0528633001155143,1.1607201099395752,0.5894582425927746,0.00025
44,1.0731773188259168,1.1658220291137695,0.5925117130481092,0.000125
45,1.0566356837387905,1.1611990928649902,0.5953169434856734,0.000125
46,1.0628289438495555,1.1582783460617065,0.5926146692187982,0.000125
47,1.065601249211386,1.1694689989089966,0.596771310560226,0.000125
48,1.0352560582140924,1.1588159799575806,0.5924791002937725,0.000125
49,1.0578762505172774,1.1646095514297485,0.5893695592709705,0.000125
50,1.0472666008102707,1.167817234992981,0.5893393032888732,6.25e-05
51,1.050939156768444,1.1627237796783447,0.5898382956527923,6.25e-05
52,1.06052350778197,1.1654773950576782,0.5850535562249787,6.25e-05
