concept_name,group_norm,is_zeroed
asymmetry,4.845980167388916,False
border_irregularity,4.29166841506958,False
colour_variation,4.714595794677734,False
diameter_large,5.441925525665283,False
atypical_pigment_network,5.0934672355651855,False
blue_white_veil,4.688569068908691,False
atypical_vascular_pattern,4.494828224182129,False
irregular_streaks,5.113811016082764,False
irregular_pigmentation,4.530041217803955,False
irregular_dots_globules,4.617619514465332,False
regression_structures,4.4542436599731445,False
symmetric_uniform,4.603753089904785,False
reticular_network,5.446715354919434,False
arborizing_vessels,4.865382194519043,False
blue_grey_ovoid_nests,4.802077770233154,False
ulceration,4.662644386291504,False
scaly_surface,5.6675543785095215,False
strawberry_pattern,4.641567707061768,False
milia_like_cysts,4.481923580169678,False
comedo_like_openings,4.501981258392334,False
cerebriform_surface,4.758833408355713,False
central_white_patch,4.759438991546631,False
red_lacunae,5.409800052642822,False
healthy_skin,4.322336673736572,False
