,precision,recall,f1-score,support,auc
nv,0.8849449204406364,0.5407629020194465,0.6713091922005571,1337,0.7776801485883426
mel,0.21772151898734177,0.3944954128440367,0.2805872756933116,218,0.6989436892401893
bkl,0.35267857142857145,0.3623853211009174,0.3574660633484163,218,0.7522006474162721
bcc,0.2375,0.19,0.2111111111111111,100,0.7794775725593668
akiec,0.1746031746031746,0.532258064516129,0.26294820717131473,62,0.8540126495669442
vasc,0.17391304347826086,0.75,0.2823529411764706,32,0.9082399388690778
df,0.06578947368421052,0.35714285714285715,0.1111111111111111,28,0.8193042341491756
