epoch,train_loss,val_loss,val_balanced_acc,lr
1,1.8455976925976894,1.5280606746673584,0.4234440421877285,0.001
2,1.5482135334324922,1.4228280782699585,0.5095895783713658,0.001
3,1.4356879258641635,1.3698146343231201,0.5160863865254666,0.001
4,1.3954657070706098,1.3104901313781738,0.5478789857660631,0.001
5,1.3327503573896355,1.2901372909545898,0.5509691270908152,0.001
6,1.324312356456959,1.2739722728729248,0.5828872655043584,0.001
7,1.3043133456889828,1.2547993659973145,0.5791720051403415,0.001
8,1.2469620838434519,1.234092116355896,0.5811972777766797,0.001
9,1.2592441837827308,1.2474322319030762,0.5634473512839708,0.001
10,1.2441982788141417,1.218783974647522,0.5950385583495225,0.001
11,1.2447546198906174,1.1920679807662964,0.5993740397383818,0.001
12,1.2290398783530987,1.2053154706954956,0.5754464560322573,0.001
13,1.2111320514426036,1.1977664232254028,0.593885762629351,0.001
14,1.1979775411156663,1.1907389163970947,0.586181450958137,0.001
15,1.1896552483834122,1.1737353801727295,0.5962719730795408,0.001
16,1.173980859867205,1.2151994705200195,0.5854702079357335,0.001
17,1.1920695193523307,1.1795991659164429,0.5941513215128909,0.001
18,1.157417761841909,1.1718530654907227,0.5938712018811481,0.0005
19,1.164708026795351,1.1704697608947754,0.6125996799314055,0.0005
20,1.1599188022469635,1.191455602645874,0.5878116511209254,0.0005
21,1.169343344956465,1.1891233921051025,0.5963018128827031,0.0005
22,1.1479249778218876,1.1807790994644165,0.5992075882348367,0.0005
23,1.1647894408528923,1.1607921123504639,0.6060296456394294,0.0005
24,1.148780523256559,1.1618237495422363,0.5920737196537448,0.0005
25,1.1516218086593646,1.1732176542282104,0.5951845358654776,0.0005
26,1.1576342042468906,1.162231206893921,0.5920865953939992,0.00025
27,1.1542825190975352,1.1709131002426147,0.585190380317948,0.00025
28,1.1255221693043687,1.1723852157592773,0.6000421661217518,0.00025
29,1.130251810123843,1.1594853401184082,0.5893021247389874,0.00025
30,1.1317142158037472,1.1681151390075684,0.6035526756047734,0.00025
31,1.1305703215566425,1.163581371307373,0.6052013563686012,0.00025
32,1.1348522604856137,1.164255142211914,0.6058733090631314,0.000125
33,1.1176230727671317,1.1611707210540771,0.6041658266194366,0.000125
34,1.1259515050003068,1.1638693809509277,0.5972712100236697,0.000125
