,precision,recall,f1-score,support,auc
nv,0.9160545645330536,0.6529543754674645,0.7624454148471616,1337,0.863582215775917
mel,0.2853107344632768,0.463302752293578,0.3531468531468531,218,0.7604224210477405
bkl,0.4155251141552511,0.41743119266055045,0.41647597254004576,218,0.8023211990108058
bcc,0.376,0.47,0.4177777777777778,100,0.8921424802110818
akiec,0.21511627906976744,0.5967741935483871,0.3162393162393162,62,0.891410643659363
vasc,0.3048780487804878,0.78125,0.43859649122807015,32,0.9754839531329598
df,0.1111111111111111,0.35714285714285715,0.1694915254237288,28,0.8602658145108577
