,precision,recall,f1-score,support,auc
nv,0.9147609147609148,0.6581899775617053,0.7655502392344498,1337,0.8635481150241093
mel,0.28055555555555556,0.463302752293578,0.3494809688581315,218,0.7612846101820924
bkl,0.4252336448598131,0.41743119266055045,0.4212962962962963,218,0.8030388294879008
bcc,0.3709677419354839,0.46,0.4107142857142857,100,0.8917255936675461
akiec,0.22023809523809523,0.5967741935483871,0.3217391304347826,62,0.8914189877008828
vasc,0.3048780487804878,0.78125,0.43859649122807015,32,0.9751496434029546
df,0.11764705882352941,0.35714285714285715,0.17699115044247787,28,0.8612099644128114
