seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.5255908658442064,0.4145179062164284,0.6313938376480339,0.58796992481203,0.8583760004444116,0.31855297088623047,0.3257633951994089,175.96884507399338,24.0
mean,0.5255908658442064,0.4145179062164284,0.6313938376480339,0.58796992481203,0.8583760004444116,0.31855297088623047,0.3257633951994089,175.96884507399338,
std,,,,,,,,,
