seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
43,0.43851446087205564,0.3184297113009196,0.565697577939315,0.5117794486215539,0.7845753969596917,0.10195916891098022,0.10413281075083293,27.767025360694298,13.0
mean,0.43851446087205564,0.3184297113009196,0.565697577939315,0.5117794486215539,0.7845753969596917,0.10195916891098022,0.10413281075083293,27.767025360694298,
std,,,,,,,,,
