seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.4628794975525124,0.3257914624904209,0.5453369411508798,0.4882205513784461,0.7751702914668868,0.34189170598983765,0.3283751503779338,164.97614992581882,24.0
mean,0.4628794975525124,0.3257914624904209,0.5453369411508798,0.4882205513784461,0.7751702914668868,0.34189170598983765,0.3283751503779338,164.97614992581882,
std,,,,,,,,,
