# seed=43
lambda,n_active,val_loss,val_balacc,val_auc,actual_epochs,concepts_just_eliminated,norm_asymmetry,norm_border_irregularity,norm_colour_variation,norm_diameter_large,norm_atypical_pigment_network,norm_blue_white_veil,norm_atypical_vascular_pattern,norm_irregular_streaks,norm_irregular_pigmentation,norm_irregular_dots_globules,norm_regression_structures,norm_symmetric_uniform,norm_reticular_network,norm_arborizing_vessels,norm_blue_grey_ovoid_nests,norm_ulceration,norm_scaly_surface,norm_strawberry_pattern,norm_milia_like_cysts,norm_comedo_like_openings,norm_cerebriform_surface,norm_central_white_patch,norm_red_lacunae,norm_healthy_skin
0.01,24,1.18515944480896,0.5973578855028097,0.8621595520155223,14,,7.403930187225342,7.043693542480469,7.312088966369629,7.752473831176758,7.435747146606445,7.230456352233887,7.182013034820557,7.631751537322998,6.822051525115967,7.264925479888916,6.743865966796875,7.406837463378906,7.663100719451904,7.460720062255859,7.135405540466309,6.922328948974609,7.579355716705322,7.319715976715088,7.05859899520874,6.886737823486328,7.15309476852417,7.12587833404541,7.5550007820129395,7.092040061950684
0.0115,24,1.1792184114456177,0.595963022779995,0.8623458887320509,24,,7.442291259765625,7.017456531524658,7.32970666885376,7.811018466949463,7.567523956298828,7.254369258880615,7.217533111572266,7.586069583892822,6.856971740722656,7.242191791534424,6.6161322593688965,7.3426995277404785,7.753655433654785,7.527445316314697,7.118609428405762,6.858971118927002,7.656247138977051,7.351593017578125,7.007940769195557,6.92488956451416,7.199443340301514,7.241125106811523,7.620502471923828,7.186367511749268
0.013224999999999999,24,1.1851675510406494,0.6022624072291168,0.8652637415056278,26,,7.490321159362793,7.032760143280029,7.419470310211182,7.922835350036621,7.765669345855713,7.367716312408447,7.314579010009766,7.589066028594971,6.926068305969238,7.362967491149902,6.570469856262207,7.3755693435668945,7.871688365936279,7.656952381134033,7.1574907302856445,6.818120956420898,7.813953876495361,7.518334865570068,7.024931907653809,7.033849239349365,7.357862949371338,7.422490119934082,7.769543170928955,7.315333843231201
0.015208749999999998,24,1.2180588245391846,0.6045622331490096,0.8642416010766203,28,,7.669914245605469,7.154216289520264,7.592714309692383,8.09631633758545,8.102459907531738,7.626984119415283,7.483035087585449,7.620664119720459,7.05712890625,7.521601676940918,6.623823642730713,7.471105098724365,8.10181713104248,7.905596733093262,7.3090291023254395,6.940513610839844,8.091232299804688,7.766468048095703,7.233069896697998,7.242996692657471,7.6724772453308105,7.684995651245117,8.016830444335938,7.530745983123779
0.017490062499999993,24,1.230812430381775,0.597768815953941,0.8595860107476404,25,,7.786294460296631,7.26627779006958,7.826654434204102,8.347536087036133,8.460097312927246,7.902411460876465,7.719016075134277,7.683255672454834,7.224123001098633,7.7159905433654785,6.747636795043945,7.631317138671875,8.284675598144531,8.1755952835083,7.566057205200195,7.125552177429199,8.319169998168945,8.027231216430664,7.4577460289001465,7.489582538604736,7.994295120239258,7.9017415046691895,8.182574272155762,7.785035133361816
0.020113571874999993,24,1.236339807510376,0.5968055031943426,0.8609006613279944,12,,7.864140510559082,7.3017072677612305,7.903780937194824,8.47331714630127,8.599937438964844,8.032901763916016,7.818965911865234,7.707600116729736,7.281312465667725,7.804294109344482,6.731841564178467,7.680190563201904,8.357851028442383,8.279452323913574,7.681116580963135,7.228142738342285,8.432050704956055,8.161739349365234,7.52647590637207,7.584688186645508,8.155630111694336,8.019518852233887,8.266759872436523,7.899064540863037
0.023130607656249993,24,1.2359474897384644,0.6064471348003971,0.8637072536723988,28,,7.9836907386779785,7.452494144439697,8.093937873840332,8.651026725769043,8.928354263305664,8.329232215881348,8.037983894348145,7.790551662445068,7.432727813720703,7.99297571182251,6.845276355743408,7.8326897621154785,8.503873825073242,8.512192726135254,7.869152069091797,7.464662551879883,8.652289390563965,8.382601737976074,7.6789140701293945,7.817193031311035,8.431900978088379,8.232294082641602,8.463420867919922,8.183253288269043
0.02660019880468749,24,1.2523916959762573,0.5972360245808456,0.8605919666253439,13,,8.09305477142334,7.539011001586914,8.20923900604248,8.795144081115723,9.137709617614746,8.469846725463867,8.172840118408203,7.833660125732422,7.529882431030273,8.09711742401123,6.908515930175781,7.9039435386657715,8.626350402832031,8.654187202453613,8.040999412536621,7.618729114532471,8.781854629516602,8.505897521972656,7.7869553565979,7.9411468505859375,8.608128547668457,8.369331359863281,8.59096622467041,8.338041305541992
0.030590228625390608,24,1.2538460493087769,0.593942464689973,0.8615026943499716,34,,8.231816291809082,7.6612091064453125,8.37433910369873,8.964866638183594,9.447931289672852,8.763452529907227,8.39159107208252,7.942530155181885,7.663051128387451,8.245198249816895,7.020541667938232,8.053582191467285,8.76357364654541,8.853550910949707,8.235210418701172,7.806260585784912,9.011404991149902,8.760065078735352,7.983757972717285,8.139242172241211,8.836092948913574,8.506829261779785,8.818696975708008,8.591303825378418
0.0351787629191992,24,1.2527556419372559,0.5981073171713865,0.8627884559169068,25,,8.380178451538086,7.7913970947265625,8.529020309448242,9.143298149108887,9.716548919677734,9.035971641540527,8.583659172058105,8.02847671508789,7.778158664703369,8.364888191223145,7.122268199920654,8.164590835571289,8.899489402770996,9.034259796142578,8.346217155456543,7.990496635437012,9.179930686950684,8.99022388458252,8.150022506713867,8.295648574829102,9.017263412475586,8.666543006896973,8.965631484985352,8.835114479064941
0.04045557735707907,24,1.2695263624191284,0.5884341066951931,0.8624709814876289,15,,8.521360397338867,7.895123481750488,8.64106273651123,9.32605266571045,9.942462921142578,9.24148941040039,8.712287902832031,8.084138870239258,7.910045623779297,8.484441757202148,7.230486869812012,8.258139610290527,9.03014850616455,9.15246295928955,8.488381385803223,8.139792442321777,9.305699348449707,9.138957977294922,8.234654426574707,8.461504936218262,9.133920669555664,8.74860954284668,9.08830451965332,9.015772819519043
0.04652391396064092,24,1.2759650945663452,0.5848774836364358,0.8610385033292028,11,,8.612871170043945,7.954217910766602,8.70010757446289,9.381075859069824,10.081825256347656,9.385053634643555,8.81954574584961,8.135568618774414,7.95161771774292,8.548778533935547,7.2930684089660645,8.31976318359375,9.109694480895996,9.22793960571289,8.547955513000488,8.234163284301758,9.41642951965332,9.204819679260254,8.306947708129883,8.538290023803711,9.211174964904785,8.833733558654785,9.227554321289062,9.118717193603516
0.05350250105473706,24,1.2829166650772095,0.5902796325070074,0.8599727356002362,22,,8.7529296875,8.086968421936035,8.840719223022461,9.500486373901367,10.27074909210205,9.613604545593262,8.97796630859375,8.219825744628906,8.068659782409668,8.659882545471191,7.372232437133789,8.442272186279297,9.229584693908691,9.413091659545898,8.633321762084961,8.386764526367188,9.520514488220215,9.343487739562988,8.39313793182373,8.698909759521484,9.326774597167969,8.958958625793457,9.334060668945312,9.296910285949707
0.06152787621294761,24,1.2759586572647095,0.5904871345987937,0.8577397744609373,20,,8.89955997467041,8.225931167602539,8.989505767822266,9.6303129196167,10.558096885681152,9.859092712402344,9.180434226989746,8.325535774230957,8.232577323913574,8.789172172546387,7.483490467071533,8.586969375610352,9.40666675567627,9.608354568481445,8.765664100646973,8.511970520019531,9.666244506835938,9.574459075927734,8.518238067626953,8.891610145568848,9.472611427307129,9.085856437683105,9.524857521057129,9.550320625305176
0.07075705764488975,24,1.2916275262832642,0.5942064651146277,0.8612060759222236,20,,9.02399730682373,8.310601234436035,9.161402702331543,9.78425121307373,10.872756004333496,10.15118408203125,9.362954139709473,8.404984474182129,8.40307331085205,8.92899227142334,7.573484897613525,8.7195405960083,9.54308032989502,9.798654556274414,8.888867378234863,8.689117431640625,9.80762767791748,9.821479797363281,8.701977729797363,9.07296371459961,9.665870666503906,9.205466270446777,9.70221996307373,9.770645141601562
0.08137061629162322,24,1.3033809661865234,0.5719123285553117,0.8595729290386638,13,,9.127222061157227,8.321635246276855,9.255144119262695,9.867350578308105,11.026433944702148,10.299894332885742,9.483673095703125,8.475729942321777,8.484457015991211,9.006608009338379,7.625398635864258,8.815956115722656,9.665433883666992,9.893549919128418,8.978439331054688,8.817585945129395,9.863059043884277,9.924995422363281,8.781336784362793,9.15427303314209,9.741597175598145,9.309162139892578,9.799507141113281,9.905282974243164
0.09357620873536668,24,1.3450297117233276,0.5857448871333872,0.8594820206325751,22,,9.27016830444336,8.424490928649902,9.402681350708008,9.99657917022705,11.263665199279785,10.570940971374512,9.712909698486328,8.51572036743164,8.652642250061035,9.111360549926758,7.713275909423828,8.93293571472168,9.817323684692383,10.148290634155273,9.070068359375,8.919215202331543,10.011212348937988,10.092740058898926,8.946648597717285,9.346698760986328,9.857197761535645,9.379942893981934,10.044729232788086,10.141854286193848
