# seed=44
lambda,n_active,val_loss,val_balacc,val_auc,actual_epochs,concepts_just_eliminated,norm_asymmetry,norm_border_irregularity,norm_colour_variation,norm_diameter_large,norm_atypical_pigment_network,norm_blue_white_veil,norm_atypical_vascular_pattern,norm_irregular_streaks,norm_irregular_pigmentation,norm_irregular_dots_globules,norm_regression_structures,norm_symmetric_uniform,norm_reticular_network,norm_arborizing_vessels,norm_blue_grey_ovoid_nests,norm_ulceration,norm_scaly_surface,norm_strawberry_pattern,norm_milia_like_cysts,norm_comedo_like_openings,norm_cerebriform_surface,norm_central_white_patch,norm_red_lacunae,norm_healthy_skin
0.01,24,1.2933076173067093,0.5956323297662928,0.8520163772272566,32,,7.445385456085205,7.398619651794434,7.678475856781006,6.767180919647217,7.1422505378723145,7.475743293762207,7.29751443862915,7.155647277832031,7.581814289093018,7.484645366668701,7.268826961517334,7.3245673179626465,7.539856433868408,7.340942859649658,7.44420051574707,7.115838527679443,7.6165242195129395,7.175157070159912,7.327747344970703,7.224583625793457,7.035934925079346,7.82574987411499,7.509692668914795,7.333308219909668
0.0115,24,1.3073407635092735,0.580042225319961,0.8540710951439006,16,,7.451454162597656,7.398829936981201,7.771062850952148,6.804023742675781,7.134494781494141,7.540750026702881,7.233882904052734,7.152395725250244,7.656832218170166,7.448154926300049,7.239985466003418,7.251449108123779,7.657221794128418,7.460783958435059,7.446990966796875,7.177613735198975,7.662084102630615,7.179177761077881,7.3081560134887695,7.284257888793945,7.180881500244141,7.887276649475098,7.578299522399902,7.3857502937316895
0.013224999999999999,24,1.3508706092834473,0.565611030364528,0.8514320927194216,17,,7.515467643737793,7.410367488861084,7.893927097320557,6.930321216583252,7.199550628662109,7.613868236541748,7.2301483154296875,7.214010238647461,7.784757137298584,7.516349792480469,7.2341413497924805,7.312261581420898,7.746860504150391,7.6350603103637695,7.490925312042236,7.232333183288574,7.754274368286133,7.232856273651123,7.34491491317749,7.378882884979248,7.4440836906433105,8.032660484313965,7.654735565185547,7.547666072845459
0.015208749999999998,24,1.3660483583807945,0.5622371476587326,0.851136698092951,16,,7.584305286407471,7.444485187530518,8.023825645446777,7.0587568283081055,7.240653038024902,7.716613292694092,7.277914524078369,7.29442834854126,7.894404411315918,7.574477195739746,7.257051944732666,7.419443130493164,7.864046096801758,7.82382345199585,7.586526393890381,7.331535816192627,7.863443374633789,7.308910369873047,7.413082122802734,7.503583908081055,7.663120269775391,8.144850730895996,7.790430068969727,7.629345893859863
0.017490062499999993,24,1.3527103662490845,0.5783132971958219,0.8538896835001236,14,,7.624020576477051,7.567717552185059,8.136619567871094,7.20839786529541,7.3229780197143555,7.785004138946533,7.3670268058776855,7.425376892089844,7.987832069396973,7.637331485748291,7.285238265991211,7.498945236206055,7.9939188957214355,8.0214262008667,7.679731369018555,7.420447826385498,7.95052433013916,7.37471866607666,7.5189642906188965,7.658418655395508,7.873333930969238,8.2665433883667,7.921324729919434,7.688128471374512
0.020113571874999993,24,1.381685383617878,0.5793488697064284,0.854487858278691,16,,7.695028305053711,7.654271602630615,8.263264656066895,7.386079788208008,7.466763496398926,7.896730422973633,7.469958782196045,7.57809591293335,8.117995262145996,7.7492756843566895,7.372013092041016,7.62013053894043,8.130194664001465,8.210485458374023,7.835678577423096,7.530613422393799,8.069723129272461,7.510674476623535,7.642989158630371,7.843990802764893,8.102346420288086,8.415937423706055,8.076065063476562,7.849477291107178
0.023130607656249993,24,1.3486096486449242,0.5721761036907443,0.8532941881587317,12,,7.736933708190918,7.745871067047119,8.373879432678223,7.547922134399414,7.606051445007324,7.995053291320801,7.5550665855407715,7.695709705352783,8.185721397399902,7.83983850479126,7.413422584533691,7.723714828491211,8.262198448181152,8.346898078918457,7.942568302154541,7.59940767288208,8.169574737548828,7.602950572967529,7.747992038726807,8.01595687866211,8.280665397644043,8.50847053527832,8.193856239318848,7.933324337005615
0.02660019880468749,24,1.373883880674839,0.5695453800593174,0.8491793522654315,32,,7.89017915725708,7.895597457885742,8.614471435546875,7.819485664367676,7.886550426483154,8.22075080871582,7.752663612365723,7.9833197593688965,8.385733604431152,8.022178649902344,7.564301013946533,7.889459609985352,8.584307670593262,8.637805938720703,8.163999557495117,7.826422214508057,8.40442943572998,7.841431617736816,8.040345191955566,8.382203102111816,8.705818176269531,8.669976234436035,8.485336303710938,8.176895141601562
0.030590228625390608,24,1.3928088992834091,0.5747934072437119,0.8492213533352323,16,,7.944433689117432,7.987320423126221,8.780680656433105,8.042401313781738,8.067707061767578,8.417311668395996,7.883697986602783,8.169706344604492,8.473823547363281,8.125004768371582,7.687041759490967,8.017220497131348,8.729875564575195,8.800982475280762,8.285138130187988,7.979339122772217,8.545963287353516,8.022207260131836,8.20844554901123,8.65329647064209,8.960824012756348,8.77571964263916,8.684239387512207,8.324780464172363
0.0351787629191992,24,1.4049146845936775,0.5743082599632764,0.8488900016647818,26,,8.077345848083496,8.107518196105957,8.947094917297363,8.273058891296387,8.30135726928711,8.60728645324707,8.099082946777344,8.37489128112793,8.616096496582031,8.261259078979492,7.833572864532471,8.176213264465332,8.990043640136719,9.013809204101562,8.474379539489746,8.164793968200684,8.733902931213379,8.21333122253418,8.40031909942627,8.887232780456543,9.1964693069458,8.912381172180176,8.880792617797852,8.501839637756348
0.04045557735707907,24,1.4106642976403236,0.5617525899505911,0.8508262849226264,11,,8.126900672912598,8.18502140045166,9.051616668701172,8.357142448425293,8.44664478302002,8.71843147277832,8.186264038085938,8.4684476852417,8.718914985656738,8.380285263061523,7.923283576965332,8.255974769592285,9.085328102111816,9.114584922790527,8.554248809814453,8.295954704284668,8.83040714263916,8.304865837097168,8.51012897491455,9.012502670288086,9.323397636413574,9.010470390319824,8.989836692810059,8.605929374694824
