epoch,train_loss,val_loss,val_balanced_acc,lr
1,1.957384276360408,1.6104912757873535,0.40013619534197115,0.001
2,1.7010424527433654,1.497780203819275,0.48085383000664494,0.001
3,1.608163841480155,1.4454984664916992,0.5303544420319171,0.001
4,1.5663689899118234,1.4210660457611084,0.5170664607312198,0.001
5,1.538751113449995,1.3764100074768066,0.5045103218002389,0.001
6,1.4694298795786704,1.3578647375106812,0.5258589299410549,0.001
7,1.47920869523768,1.343337893486023,0.5172572828847337,0.001
8,1.4238028195694605,1.3284211158752441,0.5337569793699857,0.001
9,1.4222885365989757,1.3028016090393066,0.5442299191243803,0.001
10,1.39112257823953,1.2992018461227417,0.5692585812501995,0.001
11,1.4112708442855315,1.2861095666885376,0.5562535304177036,0.001
12,1.3788902899176507,1.2767555713653564,0.550183818930344,0.001
13,1.3668330534377093,1.2726800441741943,0.5558542793537219,0.001
14,1.3596472485029487,1.2727848291397095,0.5423084383660297,0.001
15,1.3476224207807652,1.2557212114334106,0.5588966912715972,0.001
16,1.3196789721786966,1.2558146715164185,0.5436796298038858,0.001
17,1.3178847032083585,1.2515082359313965,0.5565724910550519,0.0005
18,1.3015299195133707,1.2449297904968262,0.5779532537636942,0.0005
19,1.3049648288787477,1.2408212423324585,0.5700580714009597,0.0005
20,1.333855835159119,1.2423442602157593,0.5708188324369531,0.0005
21,1.3180184018873355,1.2435139417648315,0.5716632000258391,0.0005
22,1.3079006048508983,1.229067087173462,0.5830572980229548,0.0005
23,1.3327312456131872,1.2377631664276123,0.5690451518216523,0.0005
24,1.2835263392847014,1.2297909259796143,0.5729424906402597,0.0005
25,1.3025819768726148,1.2349706888198853,0.5802506243388129,0.0005
26,1.3078043057733495,1.2277377843856812,0.5821979837462893,0.0005
27,1.3066954505556683,1.235686182975769,0.5814140755575135,0.0005
28,1.3072950194534312,1.2249600887298584,0.5981111396176445,0.0005
29,1.2954367475981363,1.2308286428451538,0.5717798438514617,0.0005
30,1.2817190093689304,1.224931001663208,0.5643778577862986,0.0005
31,1.2968831245516115,1.22127103805542,0.5796977931600071,0.0005
32,1.2765243061594949,1.2147682905197144,0.5789581022444821,0.0005
33,1.2831456492488242,1.222632646560669,0.5588938897308157,0.0005
34,1.2777741136883183,1.218551516532898,0.5724439756085552,0.0005
35,1.29293435633062,1.2180372476577759,0.5767617724486657,0.00025
36,1.2687770137428624,1.2145389318466187,0.5759681668796993,0.00025
37,1.2581808450044378,1.2155041694641113,0.5690012048917273,0.00025
38,1.2840996446645099,1.218073844909668,0.5673896968109743,0.00025
39,1.2430974043700609,1.2146800756454468,0.5821096933036392,0.00025
40,1.2690080845406053,1.2148981094360352,0.5697132995865057,0.00025
41,1.269343241059515,1.215340256690979,0.570893600766807,0.000125
42,1.2476483996761107,1.2160338163375854,0.5712687370997915,0.000125
43,1.2709823788593784,1.2178232669830322,0.5686034974402066,0.000125
