concept_name,group_norm,is_zeroed
asymmetry,3.68314266204834,False
border_irregularity,3.153733015060425,False
colour_variation,3.579179286956787,False
diameter_large,3.586989641189575,False
atypical_pigment_network,3.6433358192443848,False
blue_white_veil,3.198124408721924,False
atypical_vascular_pattern,3.0660908222198486,False
irregular_streaks,3.105959892272949,False
irregular_pigmentation,2.996549367904663,False
irregular_dots_globules,3.3448987007141113,False
regression_structures,3.3917887210845947,False
symmetric_uniform,3.1243669986724854,False
reticular_network,3.7122390270233154,False
arborizing_vessels,3.1346325874328613,False
blue_grey_ovoid_nests,3.587348222732544,False
ulceration,3.601155996322632,False
scaly_surface,3.816715955734253,False
strawberry_pattern,2.9125373363494873,False
milia_like_cysts,3.634159803390503,False
comedo_like_openings,3.478076457977295,False
cerebriform_surface,3.394596576690674,False
central_white_patch,3.3991405963897705,False
red_lacunae,4.00856351852417,False
healthy_skin,3.035677909851074,False
