epoch,train_loss,val_loss,val_balanced_acc,lr
1,1.8147393430924041,1.5971746444702148,0.370966272513964,0.001
2,1.5956381323883073,1.5323127508163452,0.4217714385889756,0.001
3,1.5137847018920536,1.4694730043411255,0.4375307983565638,0.001
4,1.4792352849169974,1.441230058670044,0.4693306356523847,0.001
5,1.4169908651279837,1.3852180242538452,0.5154064237073968,0.001
6,1.396377238631712,1.3821194171905518,0.5304497721538837,0.001
7,1.3568289048899052,1.3548692464828491,0.53008374158571,0.001
8,1.3228592296135446,1.3113327026367188,0.5475697321679238,0.001
9,1.3030841423612598,1.3045954704284668,0.5622389312960179,0.001
10,1.2871679942443595,1.2994897365570068,0.5635440433058888,0.001
11,1.281032432125078,1.2940455675125122,0.5621851167715654,0.001
12,1.2848907196608907,1.2829124927520752,0.5641710831561311,0.001
13,1.2652113646903922,1.2778609991073608,0.5555964916924726,0.001
14,1.2402617142756371,1.2720192670822144,0.5649728956777488,0.001
15,1.247024549186684,1.2811752557754517,0.5416542573293118,0.001
16,1.2674954831368408,1.249306321144104,0.5483639906730395,0.001
17,1.2551160919608808,1.2399872541427612,0.5609672394126209,0.001
18,1.2171373318542977,1.236100196838379,0.579565313204316,0.001
19,1.2335215973564804,1.2651020288467407,0.5519603465450483,0.001
20,1.2247314520063177,1.2301173210144043,0.5529526463832698,0.001
21,1.197717235625708,1.2264291048049927,0.5740466916042166,0.001
22,1.1972348125508645,1.227397084236145,0.5679316983614172,0.001
23,1.2083585230591027,1.225708246231079,0.5564986254020994,0.001
24,1.1949187597084017,1.21912682056427,0.5851726978438032,0.001
25,1.2075395194344543,1.2387752532958984,0.5538254673481452,0.001
26,1.2009472726644486,1.228003978729248,0.583333715321948,0.001
27,1.187462734349094,1.2185438871383667,0.574382583363332,0.001
28,1.1832470734765805,1.2195451259613037,0.573768703212122,0.001
29,1.178046304657812,1.230239748954773,0.5653364940049445,0.001
30,1.1820901432236128,1.2016874551773071,0.5765156141102051,0.001
31,1.1508403982376678,1.2108875513076782,0.5825357025173172,0.0005
32,1.1906789484319242,1.2068946361541748,0.5796319007378895,0.0005
33,1.1458171333768241,1.2054606676101685,0.5779568123260207,0.0005
34,1.1648708769388416,1.2045440673828125,0.5689224086467136,0.0005
35,1.1593238847551273,1.2074651718139648,0.5708362069273551,0.0005
36,1.1454090212640837,1.1996794939041138,0.5637455623903954,0.0005
37,1.1659394912242074,1.199657917022705,0.5554407804533702,0.00025
38,1.133747227173568,1.2026445865631104,0.5738485300943257,0.00025
39,1.160042356565852,1.2009724378585815,0.5664641236407506,0.00025
