Loading and cleaning data\compas\compas-scores-two-years.csv …
COMPAS filter log: raw=7214 -> screening_window=6172 (dropped 1042) -> is_recid!=-1=6172 (dropped 0) -> charge!=O=6172 (dropped 0) -> score!=N/A=6172 (dropped 0)
Cleaned DataFrame: 6172 rows, 7 columns
epoch   72/1000  loss=0.6331  val_auc=0.7425  val_pr=0.7202
epoch   73/1000  loss=0.6350  val_auc=0.7361  val_pr=0.7130
epoch   74/1000  loss=0.6401  val_auc=0.7377  val_pr=0.7140
epoch   75/1000  loss=0.6421  val_auc=0.7379  val_pr=0.7143
epoch   76/1000  loss=0.6240  val_auc=0.7386  val_pr=0.7113
epoch   77/1000  loss=0.6333  val_auc=0.7371  val_pr=0.7087
epoch   78/1000  loss=0.6226  val_auc=0.7414  val_pr=0.7172
epoch   79/1000  loss=0.6060  val_auc=0.7439  val_pr=0.7217
epoch   80/1000  loss=0.6078  val_auc=0.7453  val_pr=0.7262
epoch   81/1000  loss=0.6265  val_auc=0.7399  val_pr=0.7167
epoch   82/1000  loss=0.6364  val_auc=0.7424  val_pr=0.7233
epoch   83/1000  loss=0.6184  val_auc=0.7397  val_pr=0.7164
epoch   84/1000  loss=0.6277  val_auc=0.7353  val_pr=0.7134
epoch   85/1000  loss=0.6232  val_auc=0.7422  val_pr=0.7265
epoch   86/1000  loss=0.6186  val_auc=0.7411  val_pr=0.7234
epoch   87/1000  loss=0.6264  val_auc=0.7401  val_pr=0.7186
epoch   88/1000  loss=0.6180  val_auc=0.7367  val_pr=0.7138
epoch   89/1000  loss=0.6270  val_auc=0.7442  val_pr=0.7281
epoch   90/1000  loss=0.6298  val_auc=0.7416  val_pr=0.7253
epoch   91/1000  loss=0.6245  val_auc=0.7398  val_pr=0.7206
epoch   92/1000  loss=0.6174  val_auc=0.7431  val_pr=0.7239
epoch   93/1000  loss=0.6187  val_auc=0.7411  val_pr=0.7203
epoch   94/1000  loss=0.6235  val_auc=0.7407  val_pr=0.7184
epoch   95/1000  loss=0.6254  val_auc=0.7396  val_pr=0.7187
epoch   96/1000  loss=0.6217  val_auc=0.7353  val_pr=0.7128
epoch   97/1000  loss=0.6276  val_auc=0.7442  val_pr=0.7208
epoch   98/1000  loss=0.6213  val_auc=0.7464  val_pr=0.7245
epoch   99/1000  loss=0.6186  val_auc=0.7425  val_pr=0.7171
epoch  100/1000  loss=0.6252  val_auc=0.7492  val_pr=0.7291
epoch  101/1000  loss=0.6098  val_auc=0.7478  val_pr=0.7237
epoch  102/1000  loss=0.6361  val_auc=0.7457  val_pr=0.7213
epoch  103/1000  loss=0.6153  val_auc=0.7429  val_pr=0.7202
epoch  104/1000  loss=0.6306  val_auc=0.7416  val_pr=0.7197
epoch  105/1000  loss=0.6118  val_auc=0.7395  val_pr=0.7130
epoch  106/1000  loss=0.6123  val_auc=0.7433  val_pr=0.7186
epoch  107/1000  loss=0.6272  val_auc=0.7389  val_pr=0.7162
epoch  108/1000  loss=0.6198  val_auc=0.7430  val_pr=0.7197
epoch  109/1000  loss=0.6363  val_auc=0.7436  val_pr=0.7186
epoch  110/1000  loss=0.6179  val_auc=0.7447  val_pr=0.7199
epoch  111/1000  loss=0.6251  val_auc=0.7450  val_pr=0.7214
epoch  112/1000  loss=0.6156  val_auc=0.7447  val_pr=0.7201
epoch  113/1000  loss=0.6240  val_auc=0.7485  val_pr=0.7295
epoch  114/1000  loss=0.6218  val_auc=0.7484  val_pr=0.7283
epoch  115/1000  loss=0.6219  val_auc=0.7431  val_pr=0.7174
epoch  116/1000  loss=0.6197  val_auc=0.7426  val_pr=0.7173
epoch  117/1000  loss=0.6318  val_auc=0.7421  val_pr=0.7182
epoch  118/1000  loss=0.6218  val_auc=0.7435  val_pr=0.7196
epoch  119/1000  loss=0.6237  val_auc=0.7404  val_pr=0.7163
epoch  120/1000  loss=0.6128  val_auc=0.7460  val_pr=0.7264
epoch  121/1000  loss=0.6085  val_auc=0.7459  val_pr=0.7265
epoch  122/1000  loss=0.6213  val_auc=0.7405  val_pr=0.7196
epoch  123/1000  loss=0.6184  val_auc=0.7357  val_pr=0.7118
epoch  124/1000  loss=0.6333  val_auc=0.7395  val_pr=0.7101
epoch  125/1000  loss=0.6195  val_auc=0.7448  val_pr=0.7143
epoch  126/1000  loss=0.6216  val_auc=0.7437  val_pr=0.7100
epoch  127/1000  loss=0.6300  val_auc=0.7451  val_pr=0.7124
epoch  128/1000  loss=0.6407  val_auc=0.7456  val_pr=0.7129
epoch  129/1000  loss=0.6314  val_auc=0.7446  val_pr=0.7116
epoch  130/1000  loss=0.6106  val_auc=0.7462  val_pr=0.7189
epoch  131/1000  loss=0.6269  val_auc=0.7389  val_pr=0.7127
epoch  132/1000  loss=0.6195  val_auc=0.7432  val_pr=0.7191
epoch  133/1000  loss=0.6284  val_auc=0.7405  val_pr=0.7143
epoch  134/1000  loss=0.6355  val_auc=0.7429  val_pr=0.7165
epoch  135/1000  loss=0.6104  val_auc=0.7438  val_pr=0.7163
epoch  136/1000  loss=0.6270  val_auc=0.7454  val_pr=0.7214
epoch  137/1000  loss=0.6149  val_auc=0.7432  val_pr=0.7182
epoch  138/1000  loss=0.6122  val_auc=0.7515  val_pr=0.7323
epoch  139/1000  loss=0.6333  val_auc=0.7404  val_pr=0.7144
epoch  140/1000  loss=0.6178  val_auc=0.7459  val_pr=0.7239
epoch  141/1000  loss=0.6176  val_auc=0.7428  val_pr=0.7167
epoch  142/1000  loss=0.6176  val_auc=0.7445  val_pr=0.7179
epoch  143/1000  loss=0.6101  val_auc=0.7465  val_pr=0.7222
epoch  144/1000  loss=0.6261  val_auc=0.7453  val_pr=0.7216
epoch  145/1000  loss=0.6176  val_auc=0.7390  val_pr=0.7154
epoch  146/1000  loss=0.6125  val_auc=0.7472  val_pr=0.7257
epoch  147/1000  loss=0.6130  val_auc=0.7501  val_pr=0.7292
epoch  148/1000  loss=0.6391  val_auc=0.7492  val_pr=0.7292
epoch  149/1000  loss=0.6226  val_auc=0.7457  val_pr=0.7209
epoch  150/1000  loss=0.6301  val_auc=0.7395  val_pr=0.7107
epoch  151/1000  loss=0.6262  val_auc=0.7407  val_pr=0.7121
epoch  152/1000  loss=0.6214  val_auc=0.7451  val_pr=0.7185
epoch  153/1000  loss=0.6145  val_auc=0.7449  val_pr=0.7161
epoch  154/1000  loss=0.6153  val_auc=0.7459  val_pr=0.7214
epoch  155/1000  loss=0.6171  val_auc=0.7484  val_pr=0.7235
epoch  156/1000  loss=0.6184  val_auc=0.7486  val_pr=0.7270
epoch  157/1000  loss=0.6270  val_auc=0.7437  val_pr=0.7144
epoch  158/1000  loss=0.6254  val_auc=0.7501  val_pr=0.7254
epoch  159/1000  loss=0.6181  val_auc=0.7491  val_pr=0.7214
epoch  160/1000  loss=0.6133  val_auc=0.7534  val_pr=0.7315
epoch  161/1000  loss=0.6286  val_auc=0.7442  val_pr=0.7141
epoch  162/1000  loss=0.6364  val_auc=0.7394  val_pr=0.7079
epoch  163/1000  loss=0.6272  val_auc=0.7428  val_pr=0.7120
epoch  164/1000  loss=0.6250  val_auc=0.7463  val_pr=0.7215
