,precision,recall,f1-score,support,auc
nv,0.921505376344086,0.6409872849663426,0.7560652845169828,1337,0.8752662700370334
mel,0.2650918635170604,0.463302752293578,0.337228714524207,218,0.767237329175551
bkl,0.4265402843601896,0.41284403669724773,0.4195804195804196,218,0.800658774452355
bcc,0.3356164383561644,0.49,0.3983739837398374,100,0.8982374670184697
akiec,0.2154696132596685,0.6290322580645161,0.32098765432098764,62,0.893229644710712
vasc,0.38596491228070173,0.6875,0.4943820224719101,32,0.9735736118186449
df,0.11235955056179775,0.35714285714285715,0.17094017094017094,28,0.8767702810661633
