,precision,recall,f1-score,support,auc
nv,0.9024676850763808,0.5744203440538519,0.7020109689213894,1337,0.8343487779427244
mel,0.2578125,0.4541284403669725,0.3289036544850498,218,0.7301038240927653
bkl,0.38934426229508196,0.43577981651376146,0.41125541125541126,218,0.7984594177383797
bcc,0.25,0.34,0.288135593220339,100,0.8452189973614775
akiec,0.18857142857142858,0.532258064516129,0.27848101265822783,62,0.866712280760309
vasc,0.2696629213483146,0.75,0.39669421487603307,32,0.9643402954661233
df,0.09482758620689655,0.39285714285714285,0.1527777777777778,28,0.8480826494298788
