concept_name,group_norm,is_zeroed
asymmetry,7.439589977264404,False
border_irregularity,7.22930383682251,False
colour_variation,7.4009833335876465,False
diameter_large,7.37392520904541,False
atypical_pigment_network,7.299465656280518,False
blue_white_veil,7.1226654052734375,False
atypical_vascular_pattern,7.081514835357666,False
irregular_streaks,7.174501895904541,False
irregular_pigmentation,6.908194541931152,False
irregular_dots_globules,7.335599899291992,False
regression_structures,7.454257011413574,False
symmetric_uniform,6.913342475891113,False
reticular_network,7.16694450378418,False
arborizing_vessels,7.022811412811279,False
blue_grey_ovoid_nests,7.580860137939453,False
ulceration,7.598475933074951,False
scaly_surface,7.20725154876709,False
strawberry_pattern,6.923096656799316,False
milia_like_cysts,7.603224277496338,False
comedo_like_openings,7.38495397567749,False
cerebriform_surface,7.440697193145752,False
central_white_patch,6.982428073883057,False
red_lacunae,7.579643726348877,False
healthy_skin,7.079695701599121,False
