,precision,recall,f1-score,support,auc
nv,0.9068837933933216,0.5587135377711294,0.6909425024453955,1337,0.8343019462435748
mel,0.25677173035033357,0.4541284403669724,0.3277692788419861,218,0.7247159164244448
bkl,0.3756716120010542,0.4477064220183486,0.40715818133548504,218,0.7757600945826643
bcc,0.31515031314496555,0.356,0.33388638870085485,100,0.8795883905013193
akiec,0.19613881483174983,0.5290322580645161,0.28288238236611085,62,0.8773626153563739
vasc,0.3059528800773764,0.7,0.42450611259317095,32,0.9639582272032603
df,0.07379892160426511,0.42142857142857143,0.12501512491536443,28,0.8365821773549278
