concept_name,group_norm,is_zeroed
asymmetry,2.2718496322631836,False
border_irregularity,2.2037596702575684,False
colour_variation,2.4595630168914795,False
diameter_large,2.292346715927124,False
atypical_pigment_network,2.2631447315216064,False
blue_white_veil,2.0391769409179688,False
atypical_vascular_pattern,2.116316556930542,False
irregular_streaks,2.2185404300689697,False
irregular_pigmentation,1.7667570114135742,False
irregular_dots_globules,2.4459636211395264,False
regression_structures,2.398252010345459,False
symmetric_uniform,2.1633224487304688,False
reticular_network,1.8890460729599,False
arborizing_vessels,1.869011402130127,False
blue_grey_ovoid_nests,2.4459288120269775,False
ulceration,2.539900541305542,False
scaly_surface,1.9460606575012207,False
strawberry_pattern,2.0051894187927246,False
milia_like_cysts,2.557530164718628,False
comedo_like_openings,2.3238272666931152,False
cerebriform_surface,2.3127710819244385,False
central_white_patch,1.8424378633499146,False
red_lacunae,2.468252182006836,False
healthy_skin,1.9708925485610962,False
