epoch,train_loss,val_loss,val_balanced_acc,lr
1,1.685889278160578,1.4392879009246826,0.4613558485491648,0.001
2,1.4720680084508877,1.3482857942581177,0.4824248717198459,0.001
3,1.3698075660781812,1.324310064315796,0.5237365217750882,0.001
4,1.31474370199148,1.2944368124008179,0.5404961510075907,0.001
5,1.296297045884375,1.2618910074234009,0.5582697433544833,0.001
6,1.27490365241916,1.2214275598526,0.564132135788334,0.001
7,1.246292350154621,1.210602045059204,0.5486869525966724,0.001
8,1.245568189247898,1.2195463180541992,0.549178229696523,0.001
9,1.2127024349926752,1.236388087272644,0.5716076110962339,0.001
10,1.227850199023864,1.211226463317871,0.5585156645026899,0.001
11,1.188219630601414,1.2171326875686646,0.5479834250817067,0.001
12,1.1881069228444803,1.230129599571228,0.5840707978409931,0.001
13,1.1685239015795206,1.213517427444458,0.5589494850974743,0.001
14,1.1732248787116737,1.2207140922546387,0.5723762433253008,0.001
15,1.1858990801532192,1.1772042512893677,0.5804969493618223,0.001
16,1.159729372307271,1.184922695159912,0.5887711089479976,0.001
17,1.158759790309426,1.2012861967086792,0.5708846218481807,0.001
18,1.1397743740020967,1.2097355127334595,0.5699038812883096,0.001
19,1.128997393094987,1.1962454319000244,0.5664614372852265,0.001
20,1.1460415773414716,1.1837124824523926,0.5748164582239387,0.001
21,1.1325899727293707,1.206720232963562,0.5606530423667212,0.001
22,1.132025527720467,1.1831316947937012,0.5780521040586806,0.001
23,1.1126263067091506,1.1995489597320557,0.5658534299459611,0.0005
24,1.0965432324700972,1.2013144493103027,0.5896284636198341,0.0005
25,1.0885504089408278,1.174323558807373,0.5631331982637694,0.0005
26,1.0995173089462336,1.1797462701797485,0.5867223882302423,0.0005
27,1.1021408231007328,1.1760144233703613,0.5978788054946244,0.0005
28,1.1015859042194514,1.237189531326294,0.5585516739382669,0.0005
29,1.1253867059236813,1.175205111503601,0.5959648578470873,0.0005
30,1.0920853720035426,1.1922903060913086,0.5777733364497857,0.0005
31,1.0948189628923415,1.2078570127487183,0.5894640883127309,0.0005
32,1.0770486831238564,1.1853140592575073,0.5854221151134159,0.0005
33,1.0868830361546504,1.1906471252441406,0.585273967563961,0.0005
34,1.0739653615970821,1.1777821779251099,0.5977024519463409,0.00025
35,1.0862654003464318,1.185271978378296,0.5876675735561454,0.00025
36,1.086019718340126,1.1793113946914673,0.6010632674043818,0.00025
37,1.0684791405995686,1.1832025051116943,0.594875281338196,0.00025
38,1.0783627062716108,1.1774922609329224,0.5929705747028912,0.00025
39,1.0943755177043055,1.1768308877944946,0.5911830464634736,0.00025
40,1.069658878042791,1.1781822443008423,0.596459932521335,0.00025
41,1.0643207087989988,1.169876217842102,0.5983849157401663,0.00025
42,1.0770177153818603,1.1643636226654053,0.5875219858587962,0.00025
43,1.0528960568034496,1.1649566888809204,0.5870751370834707,0.000125
44,1.0737900150232023,1.1813000440597534,0.5902432723547403,0.000125
45,1.0672507432186134,1.1807607412338257,0.5931822098191705,0.000125
46,1.0772683979063498,1.1822668313980103,0.5889972683335509,0.000125
47,1.0775259878201884,1.1817409992218018,0.5826093098054335,0.000125
48,1.0686870784999831,1.1773186922073364,0.5842743284988601,0.000125
49,1.0722682105009655,1.1784732341766357,0.584143198968653,6.25e-05
50,1.0542608263759967,1.1786078214645386,0.5856953754732397,6.25e-05
51,1.0577384865400783,1.1745473146438599,0.5825469885071636,6.25e-05
