epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val
1,1.7861073356817698,1.4549646377563477,0.5169036414085887,0.001,0.16550530206698638,0.3029559552669525
2,1.4611778106487712,1.386299729347229,0.5337772874126594,0.001,0.21312528791335913,0.3373478055000305
3,1.3644826559427832,1.2824465036392212,0.5568014958265116,0.001,0.23613156435581353,0.3400515615940094
4,1.3173132821660258,1.2338941097259521,0.5776056499257578,0.001,0.24084177727882677,0.32638755440711975
5,1.2717214308031277,1.2399336099624634,0.5768461617040271,0.001,0.24368657458287019,0.32348811626434326
6,1.2815823496027745,1.2253596782684326,0.5477201398304312,0.001,0.24725250670543084,0.3271290361881256
7,1.2181485590027659,1.234318733215332,0.5824637524295289,0.001,0.25175916862029296,0.32574591040611267
8,1.2184358220167897,1.1902867555618286,0.5903442358750056,0.001,0.2551986947655678,0.3226495683193207
9,1.1896272920527526,1.1938101053237915,0.5694142764091762,0.001,0.2560526940685052,0.3189045190811157
10,1.2032130705585262,1.1888278722763062,0.5710709713115446,0.001,0.25761891500307965,0.3218003511428833
11,1.181809072621337,1.2178716659545898,0.5714641494008001,0.001,0.26143292681528973,0.3208039402961731
12,1.203136218115189,1.183608055114746,0.590021098249459,0.001,0.2631376546162825,0.32135477662086487
13,1.1772723050895533,1.190977931022644,0.5971397626644019,0.001,0.2683578305519544,0.31940898299217224
14,1.1801620699380675,1.2004656791687012,0.5988673174315938,0.001,0.2669891600425427,0.319217711687088
15,1.1684871505552474,1.1559902429580688,0.5926303591720169,0.001,0.26877085807231754,0.31645533442497253
16,1.16735590801285,1.1849068403244019,0.5794995207752153,0.001,0.2688448784443048,0.31697994470596313
17,1.143303701380286,1.190360426902771,0.5822324239170567,0.001,0.27202576054976535,0.3164953887462616
18,1.1463605166408688,1.1880767345428467,0.5854531444707867,0.001,0.27156049471635085,0.31351757049560547
19,1.144000021633306,1.1444995403289795,0.6122695899759517,0.001,0.27385306931458986,0.3158010244369507
20,1.141445646484044,1.2012346982955933,0.5472796535078385,0.001,0.27234727488114285,0.31387096643447876
21,1.1333688366633772,1.2560460567474365,0.5630633911430444,0.001,0.27525342542391557,0.31856435537338257
22,1.1429609586799807,1.2210232019424438,0.5616242583284484,0.001,0.28234052944641846,0.31940901279449463
23,1.1309309417008426,1.1583391427993774,0.597729642424582,0.001,0.28189883667689103,0.3182029724121094
24,1.1076327872917875,1.1727756261825562,0.6040561998147886,0.001,0.28447805918180025,0.3211941719055176
25,1.1208312293385103,1.1675055027008057,0.6005786812296554,0.001,0.28180569410324097,0.3196972906589508
26,1.0875006700066427,1.1743004322052002,0.591078296498666,0.0005,0.2823288096831395,0.3210952877998352
27,1.0848529143399446,1.1557745933532715,0.6031562266267726,0.0005,0.28541225080306715,0.3193470239639282
28,1.0803997527942963,1.1644833087921143,0.5989810842618234,0.0005,0.2811563163995743,0.31740397214889526
29,1.0891776748255375,1.1585559844970703,0.5933219060425591,0.0005,0.2838740944862366,0.31785112619400024
30,1.083676752285372,1.1538922786712646,0.5897876162815077,0.0005,0.28196084613983446,0.31695640087127686
31,1.0820260753544813,1.1655688285827637,0.5990263160871084,0.0005,0.28052752293073213,0.31666383147239685
32,1.062524356966646,1.1651396751403809,0.6015999331922662,0.00025,0.2821873386318867,0.31621670722961426
33,1.0682062936025711,1.1606415510177612,0.6050137547157556,0.00025,0.28226862160059124,0.31550562381744385
34,1.0634821359097708,1.1549570560455322,0.6138162291533916,0.00025,0.2812205438430493,0.3151448965072632
35,1.06573178648003,1.1609598398208618,0.5966980852787981,0.00025,0.28370761985962206,0.31442293524742126
36,1.0460600377723799,1.1626840829849243,0.6093286804272842,0.00025,0.281197645343267,0.3142752945423126
37,1.0655975934783821,1.1684041023254395,0.5979427883780396,0.00025,0.2845502919875659,0.3151110112667084
38,1.0905804512085042,1.167547583580017,0.601542136800515,0.00025,0.2836643789823239,0.31585705280303955
39,1.0805773080498569,1.1698925495147705,0.596825217858388,0.00025,0.28381279225532824,0.31431999802589417
40,1.0516076474468636,1.1605106592178345,0.6100264652490497,0.00025,0.283861817075656,0.3138807415962219
41,1.0660131469746736,1.1581621170043945,0.6007799480579005,0.000125,0.28296444163872647,0.31397008895874023
42,1.050661214570974,1.1598292589187622,0.6041050862595858,0.000125,0.2830292582511902,0.3139086067676544
43,1.059203214270087,1.1569063663482666,0.6107033813678866,0.000125,0.28357673035218167,0.3138054311275482
44,1.0514242699606493,1.1515358686447144,0.6023451335135526,0.000125,0.28163268589056456,0.3133964240550995
45,1.0559988159528138,1.154582142829895,0.6078471234906188,0.000125,0.28336185331528,0.3140164315700531
46,1.0651087338714136,1.166308879852295,0.5990818217360573,0.000125,0.2839992722639671,0.3138699233531952
47,1.053418617074978,1.1558078527450562,0.6060052505080177,6.25e-05,0.2825301197858957,0.31370118260383606
48,1.0338156335386115,1.1537638902664185,0.6073442391700452,6.25e-05,0.28540466955074895,0.3135513961315155
49,1.056510728261096,1.1520415544509888,0.606799539589024,6.25e-05,0.28203762494600737,0.3132786750793457
