concept_name,group_norm,is_zeroed
asymmetry,5.519060134887695,False
border_irregularity,5.548502445220947,False
colour_variation,5.565459728240967,False
diameter_large,6.047853469848633,False
atypical_pigment_network,5.684427738189697,False
blue_white_veil,5.584090709686279,False
atypical_vascular_pattern,5.694803714752197,False
irregular_streaks,6.117285251617432,False
irregular_pigmentation,5.221914291381836,False
irregular_dots_globules,5.5482683181762695,False
regression_structures,5.31116247177124,False
symmetric_uniform,5.783441066741943,False
reticular_network,5.862111568450928,False
arborizing_vessels,5.774601459503174,False
blue_grey_ovoid_nests,5.608996868133545,False
ulceration,5.4422688484191895,False
scaly_surface,5.8152546882629395,False
strawberry_pattern,5.611116409301758,False
milia_like_cysts,5.666101932525635,False
comedo_like_openings,5.26814079284668,False
cerebriform_surface,5.519374847412109,False
central_white_patch,5.173525810241699,False
red_lacunae,5.712129592895508,False
healthy_skin,5.484208583831787,False
