epoch,train_loss,val_loss,val_balanced_acc,lr
1,1.7683622986147796,1.470096468925476,0.45126545383974653,0.001
2,1.5426674605268846,1.388419270515442,0.48530870882119437,0.001
3,1.4486990674210662,1.3503280878067017,0.5007284963429319,0.001
4,1.3670121931810923,1.3096330165863037,0.5385204027650937,0.001
5,1.3889425056943776,1.2904765605926514,0.5258543879381253,0.001
6,1.330954606267152,1.237253189086914,0.5630588374918697,0.001
7,1.3301067872039265,1.235194444656372,0.5590627334127626,0.001
8,1.3121902877573537,1.24423086643219,0.5716834350472444,0.001
9,1.2712981169471143,1.2542314529418945,0.5589012158556839,0.001
10,1.273151241781775,1.2136989831924438,0.53775967771198,0.001
11,1.249686430088004,1.233964443206787,0.5424007976935382,0.001
12,1.2683418856417712,1.23318612575531,0.5798546135561679,0.001
13,1.2280108905316958,1.2162768840789795,0.5647365123765858,0.001
14,1.232584878229802,1.228724479675293,0.564776947556828,0.001
15,1.2601464833177105,1.1887160539627075,0.5866076491937184,0.001
16,1.2391666267574213,1.2008190155029297,0.58584125687815,0.001
17,1.2314384396181153,1.2057079076766968,0.5817357971373661,0.001
18,1.21966361658331,1.211024522781372,0.5839749750191885,0.001
19,1.1958938107777577,1.1954662799835205,0.5878779904747499,0.001
20,1.2010736436064349,1.1816332340240479,0.586758994702315,0.001
21,1.1889508270627698,1.2299931049346924,0.5597449977465964,0.001
22,1.191293108758112,1.1849535703659058,0.589267541916449,0.001
23,1.1891090444169345,1.2130590677261353,0.5651083317490978,0.001
24,1.1587400007885784,1.205629587173462,0.5793568306535726,0.001
25,1.1725740828991011,1.184806227684021,0.5636624975559047,0.001
26,1.1948712852902723,1.176424503326416,0.5928681516755094,0.001
27,1.1718612521409357,1.174535870552063,0.5878337722582297,0.001
28,1.1730476898545517,1.261176347732544,0.5389609675348602,0.001
29,1.2028138357922864,1.1997120380401611,0.5931767982180576,0.001
30,1.1646969338786566,1.1941955089569092,0.5604996344066315,0.001
31,1.165001327113687,1.202102780342102,0.5991543721767535,0.001
32,1.141370652761814,1.192667841911316,0.5898077698725681,0.001
33,1.1429170639245316,1.1871224641799927,0.5924216661246164,0.001
34,1.1518155014668825,1.1794005632400513,0.5729805776707415,0.001
35,1.1632474155963015,1.1717984676361084,0.589632855778655,0.001
36,1.1532671606583327,1.1928507089614868,0.5936648515813082,0.001
37,1.1502168650092373,1.2064229249954224,0.5828034272249225,0.001
38,1.1470487857610334,1.1832445859909058,0.5973595540890438,0.0005
39,1.1677772813014655,1.180037498474121,0.5870528883003365,0.0005
40,1.1373257964668684,1.19077730178833,0.5919376077715854,0.0005
41,1.1218578296642983,1.172356367111206,0.5904576278516345,0.0005
42,1.1166342366518658,1.1702240705490112,0.5930810128770191,0.0005
43,1.111259883179563,1.180016040802002,0.5941024647687012,0.0005
44,1.120158582364888,1.1835477352142334,0.5934668456275558,0.00025
45,1.1264123301573536,1.1841316223144531,0.5874140259340965,0.00025
46,1.1182323404781775,1.1839323043823242,0.5797430906307862,0.00025
