seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
44,0.47754321041342546,0.3388341460549022,0.5421926054888085,0.48471177944862154,0.8066642169259312,0.06392214447259903,0.051702211396052286,34.42430100074181,13.0
mean,0.47754321041342546,0.3388341460549022,0.5421926054888085,0.48471177944862154,0.8066642169259312,0.06392214447259903,0.051702211396052286,34.42430100074181,
std,,,,,,,,,
