epoch,train_loss,val_loss,val_balanced_acc,lr
1,2.0809765967560288,1.6827495098114014,0.34082257632585505,0.001
2,1.7464593469976062,1.5514973402023315,0.46865378920169537,0.001
3,1.642903844237346,1.49531888961792,0.46361302962088274,0.001
4,1.604968951749364,1.4504448175430298,0.48492572005363305,0.001
5,1.5486239412928984,1.4032481908798218,0.4992621851408509,0.001
6,1.5006900506954872,1.390512228012085,0.5005077513853292,0.001
7,1.49258783414698,1.3565330505371094,0.5215300734321504,0.001
8,1.4698342721446302,1.340132474899292,0.5270590279141214,0.001
9,1.4452487196275543,1.3156635761260986,0.5497135153456341,0.001
10,1.4105528207380789,1.3087048530578613,0.5282063949479529,0.001
11,1.3991705494250382,1.288791537284851,0.5476198301627753,0.001
12,1.3989355724138612,1.2965325117111206,0.5498171078885784,0.001
13,1.3528626989402301,1.2665274143218994,0.5543599273850393,0.001
14,1.3390238343473355,1.268385410308838,0.5730747703444478,0.001
15,1.3335203454327225,1.2500585317611694,0.5783029354951009,0.001
16,1.3466806776472784,1.2647706270217896,0.5548331731334232,0.001
17,1.3323802943547864,1.2472388744354248,0.5578329648157493,0.001
18,1.340713392299374,1.2585517168045044,0.548699692236242,0.001
19,1.3265529465371257,1.2393649816513062,0.5675441485985856,0.001
20,1.3408075474083265,1.2458155155181885,0.5335105122435887,0.001
21,1.3251814506420694,1.243944764137268,0.5555050558562099,0.001
22,1.2984078533635723,1.2465367317199707,0.5491447871046418,0.0005
23,1.294513359580112,1.2407472133636475,0.5464538066963328,0.0005
24,1.3112106780498538,1.2347145080566406,0.5599381897331842,0.0005
25,1.282366974874091,1.2288264036178589,0.5522287701498689,0.0005
26,1.2581203490249995,1.227996826171875,0.5574239546936732,0.0005
27,1.2770988480042365,1.2220745086669922,0.5619497990618255,0.0005
28,1.271773186826209,1.2269638776779175,0.5676545498512733,0.00025
29,1.2912938848663997,1.2268909215927124,0.563995209749268,0.00025
30,1.2599372868405139,1.2257013320922852,0.5546145795565621,0.00025
