epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val
1,10.353535445227113,1.8740849494934082,0.21232866453975122,0.001,0.08551089494274212,0.142441064119339
2,7.722554059843751,1.8238393068313599,0.2997114218640336,0.001,0.06130377145913931,0.13776130974292755
3,7.432702760967873,1.8130601644515991,0.3341684961289581,0.001,0.05883598714493788,0.1273949146270752
4,7.369992598680338,1.8021537065505981,0.40270798775174466,0.001,0.05774741118343977,0.12796899676322937
5,7.268784644500262,1.829577922821045,0.3108703687999718,0.001,0.05762240004080992,0.13158449530601501
6,7.242108205740996,1.7798844575881958,0.2952859360462362,0.001,0.056793531259665124,0.13932424783706665
7,7.193712699986261,1.7746961116790771,0.3389136728455104,0.001,0.05663733571194685,0.14482606947422028
8,7.146677336735086,1.7614774703979492,0.3775373206771509,0.001,0.05633924471644255,0.14393295347690582
9,7.146103408144169,1.76253080368042,0.37821832844952813,0.001,0.056091044671260394,0.1318175494670868
10,7.096975803597753,1.7713289260864258,0.3811221130468468,0.001,0.05572837104017918,0.13372689485549927
11,7.029339518734708,1.7480207681655884,0.39731704799913586,0.0005,0.05531350208016542,0.13707341253757477
12,7.0333485979373025,1.7403281927108765,0.3779619536150314,0.0005,0.055125453867591344,0.12711955606937408
13,7.0477424244206475,1.7458635568618774,0.38925596243672533,0.0005,0.05550821111179315,0.1341845691204071
14,7.0091591821819765,1.7432619333267212,0.3907190357163518,0.0005,0.05522056869589365,0.1280447095632553
15,7.0352286019728,1.7214065790176392,0.42842827572948233,0.0005,0.05515959199804526,0.12721341848373413
16,6.974660018977861,1.7266745567321777,0.3791484793886,0.0005,0.05470728845550464,0.13194715976715088
17,6.963737057905246,1.7257606983184814,0.39974511658305356,0.0005,0.054864110568395026,0.1288747638463974
18,6.996180535697848,1.7080568075180054,0.39043851939912066,0.0005,0.055181935572853454,0.12317236512899399
19,6.9953157591363615,1.7047042846679688,0.4157067612733915,0.0005,0.0551212177826808,0.12985759973526
20,6.96155032764458,1.6981464624404907,0.37885210540503544,0.0005,0.05484084842296747,0.1303701549768448
21,6.950208830970649,1.7037822008132935,0.4119459896443356,0.0005,0.05479304019648295,0.1307256817817688
22,6.954283913217634,1.6931902170181274,0.396186808707356,0.00025,0.055160253237073235,0.12725730240345
23,6.901745585116577,1.6967417001724243,0.3894717150784503,0.00025,0.054756580923612304,0.12488774955272675
24,6.903366023004472,1.6864322423934937,0.4130180764728585,0.00025,0.05457532964646816,0.12379507720470428
25,6.964622094075293,1.6888073682785034,0.39782408367907723,0.00025,0.05497876397119118,0.12273036688566208
26,6.925084685923283,1.6773663759231567,0.39527236398305815,0.00025,0.05475809597052061,0.12953582406044006
27,6.913846588965466,1.67766535282135,0.4077668447702631,0.00025,0.054644449112507015,0.11512298136949539
28,6.888287050131784,1.668442964553833,0.4224258566404841,0.000125,0.05440376899563349,0.11927483975887299
29,6.869733928206327,1.6717627048492432,0.4002544976873213,0.000125,0.0544742401689291,0.12090686708688736
30,6.891733997883146,1.6687058210372925,0.4019734771862635,0.000125,0.054705256452927224,0.11888215690851212
