,precision,recall,f1-score,support,auc
nv,0.9218415417558886,0.643979057591623,0.7582562747688243,1337,0.8729644692899995
mel,0.27548209366391185,0.45871559633027525,0.3442340791738382,218,0.7659982549704946
bkl,0.4072398190045249,0.41284403669724773,0.41002277904328016,218,0.8016603594347756
bcc,0.3197278911564626,0.47,0.3805668016194332,100,0.8946701846965699
akiec,0.2138728323699422,0.5967741935483871,0.3148936170212766,62,0.8879311783455435
vasc,0.4067796610169492,0.75,0.5274725274725275,32,0.9747038970962811
df,0.10204081632653061,0.35714285714285715,0.15873015873015872,28,0.8732478756627207
