concept_name,group_norm,is_zeroed
asymmetry,4.751567840576172,False
border_irregularity,4.261336803436279,False
colour_variation,4.496827602386475,False
diameter_large,4.450962066650391,False
atypical_pigment_network,4.666604042053223,False
blue_white_veil,4.4894819259643555,False
atypical_vascular_pattern,4.0502777099609375,False
irregular_streaks,3.9765889644622803,False
irregular_pigmentation,4.281010627746582,False
irregular_dots_globules,4.156389236450195,False
regression_structures,3.7167136669158936,False
symmetric_uniform,4.6988205909729,False
reticular_network,4.5740251541137695,False
arborizing_vessels,4.14015007019043,False
blue_grey_ovoid_nests,4.030444622039795,False
ulceration,4.403415203094482,False
scaly_surface,4.6880974769592285,False
strawberry_pattern,4.3921356201171875,False
milia_like_cysts,4.107990264892578,False
comedo_like_openings,4.3376641273498535,False
cerebriform_surface,4.66057014465332,False
central_white_patch,4.563586711883545,False
red_lacunae,4.528122425079346,False
healthy_skin,4.583505153656006,False
