concept_name,group_norm,is_zeroed
asymmetry,5.799851417541504,False
border_irregularity,5.8475494384765625,False
colour_variation,5.862051963806152,False
diameter_large,6.323352336883545,False
atypical_pigment_network,5.959837913513184,False
blue_white_veil,5.869998455047607,False
atypical_vascular_pattern,5.993506908416748,False
irregular_streaks,6.403212547302246,False
irregular_pigmentation,5.510519981384277,False
irregular_dots_globules,5.844569206237793,False
regression_structures,5.59451150894165,False
symmetric_uniform,6.073489189147949,False
reticular_network,6.122682094573975,False
arborizing_vessels,6.067085266113281,False
blue_grey_ovoid_nests,5.903448581695557,False
ulceration,5.732654571533203,False
scaly_surface,6.091660976409912,False
strawberry_pattern,5.918802738189697,False
milia_like_cysts,5.946794033050537,False
comedo_like_openings,5.562335014343262,False
cerebriform_surface,5.814213752746582,False
central_white_patch,5.464303970336914,False
red_lacunae,5.989727973937988,False
healthy_skin,5.785799026489258,False
