epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val,r_sparse_train
1,19.264769610655513,1.4877172708511353,0.4786588902092075,0.001,0.30052676223791563,0.29853102564811707,174.39708533653845
2,17.994565864357686,1.3838534355163574,0.5080591700389315,0.001,0.3198791558925922,0.3320019543170929,165.04453923152045
3,17.095495471429224,1.3438462018966675,0.534347754082132,0.001,0.3361289959687453,0.3380493223667145,156.7393071101262
4,16.28949323652098,1.3170993328094482,0.5401125880591179,0.001,0.3507072409758201,0.34521186351776123,149.25199009821966
5,15.564325628430462,1.3049207925796509,0.5303277504315731,0.001,0.3547549694776535,0.3569222092628479,142.32433436467096
6,14.88297153442639,1.2886260747909546,0.5300986503976233,0.001,0.36562988735162294,0.35934150218963623,135.7469024658203
7,14.257370997001825,1.2783949375152588,0.5814072026086314,0.001,0.36796829906793743,0.364382803440094,129.4541417635404
8,13.646692550725636,1.2909882068634033,0.56905286983973,0.001,0.37250383771382845,0.36370205879211426,123.38521282489484
9,13.046356608215323,1.2823493480682373,0.5730401971809279,0.001,0.3703314409806178,0.3641829788684845,117.47571270282452
10,12.462930382345712,1.2767914533615112,0.5610695690010148,0.001,0.3707060596117607,0.366303414106369,111.69583540696364
11,11.895054940766467,1.273395299911499,0.5508418175863121,0.001,0.372328703220074,0.3702792525291443,106.04430213341347
12,11.370079931899092,1.2859030961990356,0.570101890986885,0.001,0.3804938185673494,0.3666733205318451,100.50668070866512
13,10.809320406217303,1.3012791872024536,0.5630912476641553,0.001,0.37853537270656,0.37028610706329346,95.09422067495493
14,10.411862256015548,1.2925598621368408,0.5687228654527785,0.0005,0.37700408467879665,0.3695935010910034,91.06908651498648
15,10.154087059678437,1.2930147647857666,0.5801709602067714,0.0005,0.3808277684908647,0.36980557441711426,88.45553119365985
16,9.900118285639138,1.2991251945495605,0.5617831697248,0.0005,0.37930307480005115,0.3681073486804962,85.86143024151141
17,9.642574344865826,1.309268832206726,0.5701054803272944,0.0005,0.37435679596204025,0.36394640803337097,83.29821542593149
18,9.397892971694478,1.3109667301177979,0.5670061123989317,0.0005,0.37304412516263813,0.3702138364315033,80.75926384559044
19,9.149307990300375,1.318486213684082,0.5778776985410942,0.0005,0.38039809465408325,0.3734305202960968,78.2418934748723
20,8.958722785205635,1.3168967962265015,0.5810041803588087,0.00025,0.3832383855031087,0.37364521622657776,76.34518491304837
21,8.832824479330196,1.3242374658584595,0.5760345187697344,0.00025,0.3833814515517308,0.37398967146873474,75.11331704946664
22,8.71419170822877,1.3248298168182373,0.5705142350251636,0.00025,0.38625355981863463,0.3752939999103546,73.88299384483925
