seed,balanced_accuracy,macro_f1,weighted_f1,top1_accuracy,auc_ovr_weighted,r_perp_val_at_best,r_perp_train_at_best,r_sparse_train_at_best,n_selected
42,0.4674596943763801,0.3147467970420163,0.5261586005894802,0.46716791979949873,0.7712065750771508,0.22304676473140717,0.14430744831378645,176.90713442288913,24.0
mean,0.4674596943763801,0.3147467970420163,0.5261586005894802,0.46716791979949873,0.7712065750771508,0.22304676473140717,0.14430744831378645,176.90713442288913,
std,,,,,,,,,
