,precision,recall,f1-score,support,auc
nv,0.911860718171926,0.6267763649962603,0.7429078014184397,1337,0.8578760233067272
mel,0.27932960893854747,0.45871559633027525,0.3472222222222222,218,0.7623713815161106
bkl,0.41089108910891087,0.38073394495412843,0.3952380952380952,218,0.7996081427826509
bcc,0.3076923076923077,0.48,0.375,100,0.8692770448548812
akiec,0.19170984455958548,0.5967741935483871,0.2901960784313726,62,0.8769086994976887
vasc,0.39344262295081966,0.75,0.5161290322580645,32,0.9761048140601121
df,0.11320754716981132,0.42857142857142855,0.1791044776119403,28,0.8648776236473237
